Pra_Test	Trial	PointNum	PointTime	ObjPointX	ObjPointY	PostPointX	PostPointY	Distance	Hit	ObjSpeedX	ObjSpeedY	PostSpeedX	PostSpeedY
1	1	555	1281289	272	564	276	566	4.47	1	30.01	39.99	348.00	0.00
1	1	556	1281330	273	565	292	566	19.03	0	30.31	39.76	0.00	0.00
1	1	557	1281371	274	567	292	566	18.03	0	30.60	39.55	0.00	0.00
1	1	558	1281411	275	568	292	566	17.12	0	30.82	39.38	0.00	0.00
1	1	559	1281452	277	570	292	566	15.52	0	31.10	39.15	0.00	0.00
1	1	560	1281493	278	572	292	566	15.23	0	31.38	38.93	0.00	0.00
1	1	561	1281534	279	573	292	566	14.76	0	31.65	38.70	0.00	0.00
1	1	562	1281575	281	575	292	566	14.21	0	31.93	38.48	0.00	0.00
1	1	563	1281616	282	576	292	566	14.14	0	32.14	38.30	0.00	0.00
1	1	564	1281657	283	578	292	566	15.00	0	32.40	38.08	-142.00	92.00
1	1	565	1281698	284	580	286	570	10.20	0	32.68	37.85	-79.00	168.00
1	1	566	1281739	286	581	283	577	5.00	1	32.95	37.61	0.00	0.00
1	1	567	1281779	287	583	283	577	7.21	1	33.21	37.37	0.00	0.00
1	1	568	1281820	289	584	283	577	9.22	1	33.48	37.13	0.00	0.00
1	1	569	1281861	290	586	283	577	11.40	0	33.69	36.95	0.00	0.00
1	1	570	1281902	291	587	283	577	12.81	0	33.95	36.71	0.00	0.00
1	1	571	1281942	293	589	283	577	15.62	0	34.21	36.46	0.00	0.00
1	1	572	1281983	294	590	283	577	17.03	0	34.47	36.22	0.00	236.00
1	1	573	1282024	296	592	283	587	13.93	0	34.73	35.97	0.00	340.00
1	1	574	1282065	297	593	283	598	14.87	0	34.92	35.79	0.00	200.00
1	1	575	1282106	298	595	283	606	18.60	0	35.17	35.54	0.00	0.00
1	1	576	1282147	300	596	283	606	19.72	0	35.43	35.28	0.00	0.00
1	1	577	1282188	301	598	283	606	19.70	0	35.68	35.03	0.00	0.00
1	1	578	1282229	303	599	283	606	21.19	0	35.93	34.77	0.00	0.00
1	1	579	1282270	304	601	283	606	21.59	0	36.18	34.51	0.00	0.00
1	1	580	1282311	306	602	283	606	23.35	0	36.37	34.31	60.00	0.00
1	1	581	1282351	307	603	285	606	22.20	0	36.61	34.05	180.00	0.00
1	1	582	1282392	309	605	293	606	16.03	0	36.86	33.79	272.00	0.00
1	1	583	1282433	310	606	305	606	5.00	1	37.10	33.52	308.00	0.00
1	1	584	1282474	312	608	318	606	6.32	1	37.34	33.26	0.00	0.00
1	1	585	1282515	313	609	318	606	5.83	1	37.53	33.04	0.00	0.00
1	1	586	1282556	315	610	318	606	5.00	1	37.77	32.77	0.00	0.00
1	1	587	1282598	317	611	318	606	5.10	1	38.00	32.50	0.00	0.00
1	1	588	1282639	318	613	318	606	7.00	1	38.23	32.22	0.00	0.00
1	1	589	1282680	319	614	318	606	8.06	1	38.42	32.00	0.00	0.00
1	1	590	1282721	321	616	318	606	10.44	0	38.67	31.70	68.00	0.00
1	1	591	1282762	323	617	320	606	11.40	0	38.85	31.47	140.00	0.00
1	1	592	1282803	324	618	327	606	12.37	0	39.10	31.17	264.00	0.00
1	1	593	1282844	326	619	336	606	16.40	0	39.28	30.94	380.00	64.00
1	1	594	1282885	328	621	354	609	28.64	0	39.52	30.63	336.00	68.00
1	1	595	1282926	329	622	366	612	38.33	0	39.70	30.40	56.00	0.00
1	1	596	1282967	331	623	368	612	38.60	0	39.93	30.09	0.00	0.00
1	1	597	1283008	332	624	368	612	37.95	0	40.11	29.85	0.00	0.00
1	1	598	1283049	334	626	368	612	36.77	0	40.34	29.54	0.00	0.00
1	1	599	1283090	336	627	368	612	35.34	0	40.51	29.30	0.00	0.00
1	1	600	1283130	338	628	368	612	34.00	0	40.74	28.98	0.00	80.00
1	1	601	1283171	339	629	368	615	32.20	0	40.91	28.74	-221.00	340.00
1	1	602	1283212	341	630	359	629	18.03	0	41.12	28.45	-323.00	384.00
1	1	603	1283253	343	631	345	646	15.13	0	41.32	28.16	0.00	0.00
1	1	604	1283294	344	633	345	646	13.04	0	41.52	27.86	0.00	0.00
1	1	605	1283335	346	634	345	646	12.04	0	41.68	27.62	0.00	0.00
1	1	606	1283376	348	635	345	646	11.40	0	41.88	27.32	0.00	0.00
1	1	607	1283417	349	636	345	646	10.77	0	42.07	27.02	0.00	0.00
1	1	608	1283458	351	637	345	646	10.82	0	42.27	26.71	0.00	0.00
1	1	609	1283499	353	638	345	646	11.31	0	42.42	26.47	60.00	0.00
1	1	610	1283540	355	639	347	646	10.63	0	42.61	26.16	136.00	0.00
1	1	611	1283581	356	640	353	646	6.71	1	42.80	25.86	140.00	0.00
1	1	612	1283622	358	641	359	646	5.10	1	42.98	25.55	0.00	0.00
1	1	613	1283663	360	642	359	646	4.12	1	43.16	25.24	0.00	0.00
1	1	614	1283704	361	643	359	646	3.61	1	43.30	25.00	0.00	0.00
1	1	615	1283745	363	644	359	646	4.47	1	43.48	24.69	0.00	0.00
1	1	616	1283786	365	645	359	646	6.08	1	43.66	24.36	0.00	0.00
1	1	617	1283826	367	646	359	646	8.00	1	43.80	24.11	0.00	0.00
1	1	618	1283867	369	647	359	646	10.05	0	43.99	23.76	0.00	0.00
1	1	619	1283908	370	648	359	646	11.18	0	44.13	23.51	0.00	0.00
1	1	620	1283949	372	649	359	646	13.34	0	44.30	23.18	0.00	0.00
1	1	621	1283990	374	650	359	646	15.52	0	44.47	22.86	304.00	0.00
1	1	622	1284031	376	651	372	646	6.40	1	44.63	22.54	500.00	0.00
1	1	623	1284072	378	652	389	646	12.53	0	44.76	22.29	500.00	0.00
1	1	624	1284113	380	653	410	646	30.81	0	44.92	21.97	0.00	0.00
1	1	625	1284154	382	654	410	646	29.12	0	45.07	21.65	0.00	0.00
1	1	626	1284195	384	655	410	646	27.51	0	45.22	21.32	0.00	0.00
1	1	627	1284235	386	656	410	646	26.00	0	45.38	21.00	0.00	0.00
1	1	628	1284276	387	656	410	646	25.08	0	45.49	20.76	0.00	0.00
1	1	629	1284317	389	657	410	646	23.71	0	45.63	20.44	0.00	0.00
1	1	630	1284358	391	658	410	646	22.47	0	45.78	20.09	0.00	0.00
1	1	631	1284399	393	659	410	646	21.40	0	45.93	19.77	-71.00	0.00
1	1	632	1284440	395	660	407	646	18.44	0	46.07	19.44	-115.00	112.00
1	1	633	1284481	396	661	404	649	14.42	0	46.17	19.20	0.00	88.00
1	1	634	1284522	398	661	404	653	10.00	0	46.30	18.87	0.00	0.00
1	1	635	1284563	400	662	404	653	9.85	1	46.44	18.53	0.00	0.00
1	1	636	1284604	402	663	404	653	10.20	0	46.54	18.28	0.00	0.00
1	1	637	1284645	404	664	404	653	11.00	0	46.69	17.90	0.00	0.00
1	1	638	1284686	406	664	404	653	11.18	0	46.82	17.55	0.00	0.00
1	1	639	1284727	408	665	404	653	12.65	0	46.94	17.23	0.00	0.00
1	1	640	1284768	410	666	404	653	14.32	0	47.06	16.89	0.00	264.00
1	1	641	1284809	412	666	404	662	8.94	1	47.15	16.63	0.00	392.00
1	1	642	1284850	414	667	404	680	16.40	0	47.28	16.26	0.00	332.00
1	1	643	1284891	416	668	404	692	26.83	0	47.38	15.98	0.00	0.00
1	1	644	1284932	418	669	404	692	26.93	0	47.50	15.61	0.00	0.00
1	1	645	1284973	420	669	404	692	28.02	0	47.61	15.27	0.00	0.00
1	1	646	1285014	421	670	404	692	27.80	0	47.69	15.02	0.00	0.00
1	1	647	1285055	423	670	404	692	29.07	0	47.80	14.68	148.00	0.00
1	1	648	1285096	426	671	411	692	25.81	0	47.91	14.31	372.00	0.00
1	1	649	1285137	428	672	427	692	20.02	0	48.01	13.96	500.00	-71.00
1	1	650	1285178	429	672	442	689	21.40	0	48.08	13.71	472.00	-67.00
1	1	651	1285219	431	673	463	687	34.93	0	48.18	13.37	0.00	0.00
1	1	652	1285260	434	673	463	687	32.20	0	48.28	12.99	0.00	0.00
1	1	653	1285301	435	674	463	687	30.87	0	48.36	12.71	0.00	0.00
1	1	654	1285342	437	674	463	687	29.07	0	48.45	12.36	0.00	0.00
1	1	655	1285383	439	675	463	687	26.83	0	48.53	12.02	0.00	0.00
1	1	656	1285424	442	675	463	687	24.19	0	48.62	11.65	0.00	-367.00
1	1	657	1285465	444	676	463	672	19.42	0	48.70	11.32	-209.00	-500.00
1	1	658	1285506	445	676	456	655	23.71	0	48.76	11.05	180.00	0.00
1	1	659	1285547	447	677	464	655	27.80	0	48.84	10.70	0.00	0.00
1	1	660	1285588	449	677	464	655	26.63	0	48.92	10.35	0.00	0.00
1	1	661	1285628	452	677	464	655	25.06	0	48.99	9.99	0.00	0.00
1	1	662	1285669	454	678	464	655	25.08	0	49.06	9.66	0.00	0.00
1	1	663	1285710	455	678	464	655	24.70	0	49.11	9.38	0.00	0.00
1	1	664	1285750	457	679	464	655	25.00	0	49.18	9.03	0.00	0.00
1	1	665	1285791	459	679	464	655	24.52	0	49.24	8.68	0.00	332.00
1	1	666	1285832	462	679	464	669	10.20	0	49.30	8.33	0.00	500.00
1	1	667	1285873	464	680	464	691	11.00	0	49.36	7.97	0.00	0.00
1	1	668	1285914	465	680	464	691	11.05	0	49.40	7.72	0.00	0.00
1	1	669	1285955	467	680	464	691	11.40	0	49.46	7.35	0.00	0.00
1	1	670	1285996	469	681	464	691	11.18	0	49.51	7.01	0.00	0.00
1	1	671	1286037	472	681	464	691	12.81	0	49.56	6.65	0.00	0.00
1	1	672	1286078	474	681	464	691	14.14	0	49.60	6.28	0.00	0.00
1	1	673	1286119	476	681	464	691	15.62	0	49.65	5.94	180.00	0.00
1	1	674	1286160	477	682	470	691	11.40	0	49.68	5.67	316.00	-319.00
1	1	675	1286201	480	682	483	677	5.83	1	49.72	5.31	360.00	-355.00
1	1	676	1286241	482	682	498	662	25.61	0	49.75	4.96	0.00	0.00
1	1	677	1286282	484	682	498	662	24.41	0	49.79	4.61	0.00	0.00
1	1	678	1286323	486	682	498	662	23.32	0	49.82	4.25	0.00	0.00
1	1	679	1286364	488	683	498	662	23.26	0	49.84	3.98	0.00	0.00
1	1	680	1286405	490	683	498	662	22.47	0	49.87	3.62	0.00	0.00
1	1	681	1286445	492	683	498	662	21.84	0	49.89	3.26	0.00	0.00
1	1	682	1286486	494	683	498	662	21.38	0	49.92	2.90	0.00	0.00
1	1	683	1286527	496	683	498	662	21.10	0	49.94	2.55	0.00	348.00
1	1	684	1286568	498	683	498	673	10.00	0	49.95	2.28	0.00	500.00
1	1	685	1286609	500	683	498	695	12.17	0	49.96	1.92	0.00	0.00
1	1	686	1286649	502	683	498	695	12.65	0	49.98	1.56	0.00	0.00
1	1	687	1286690	504	683	498	695	13.42	0	49.99	1.20	0.00	0.00
1	1	688	1286731	506	683	498	695	14.42	0	49.99	0.85	0.00	0.00
1	1	689	1286772	509	683	498	695	16.28	0	50.00	0.49	0.00	0.00
1	1	690	1286812	510	683	498	695	16.97	0	50.00	0.22	0.00	0.00
1	1	691	1286853	512	683	498	695	18.44	0	50.00	-0.15	0.00	-115.00
1	1	692	1286894	514	683	498	690	17.46	0	50.00	-0.49	68.00	-182.00
1	1	693	1286935	517	683	501	682	16.03	0	49.99	-0.85	0.00	0.00
1	1	694	1286976	519	683	501	682	18.03	0	49.99	-1.22	0.00	0.00
1	1	695	1287017	521	683	501	682	20.02	0	49.98	-1.56	0.00	0.00
1	1	696	1287058	523	683	501	682	22.02	0	49.97	-1.84	0.00	0.00
1	1	697	1287099	525	683	501	682	24.02	0	49.95	-2.20	0.00	0.00
1	1	698	1287140	527	683	501	682	26.02	0	49.93	-2.55	68.00	0.00
1	1	699	1287181	529	683	504	682	25.02	0	49.92	-2.91	364.00	0.00
1	1	700	1287222	531	683	520	682	11.05	0	49.89	-3.27	492.00	0.00
1	1	701	1287263	533	683	535	682	2.24	1	49.88	-3.53	500.00	0.00
1	1	702	1287304	535	683	558	682	23.02	0	49.85	-3.90	0.00	0.00
1	1	703	1287345	537	682	558	682	21.00	0	49.82	-4.24	0.00	0.00
1	1	704	1287386	539	682	558	682	19.00	0	49.79	-4.60	0.00	0.00
1	1	705	1287427	541	682	558	682	17.00	0	49.75	-4.97	0.00	0.00
1	1	706	1287468	543	682	558	682	15.00	0	49.72	-5.31	0.00	0.00
1	1	707	1287508	545	682	558	682	13.00	0	49.69	-5.59	0.00	0.00
1	1	708	1287549	547	681	558	682	11.05	0	49.64	-5.98	0.00	0.00
1	1	709	1287590	549	681	558	682	9.06	1	49.61	-6.26	0.00	0.00
1	1	710	1287630	551	681	558	682	7.07	1	49.56	-6.61	0.00	0.00
1	1	711	1287671	553	681	558	682	5.10	1	49.51	-6.98	0.00	0.00
1	1	712	1287712	556	680	558	682	2.83	1	49.46	-7.34	0.00	0.00
1	1	713	1287752	557	680	558	682	2.24	1	49.42	-7.61	0.00	0.00
1	1	714	1287793	559	680	558	682	2.24	1	49.36	-7.95	0.00	0.00
1	1	715	1287834	561	679	558	682	4.24	1	49.31	-8.30	64.00	0.00
1	1	716	1287875	563	679	560	682	4.24	1	49.25	-8.66	68.00	0.00
1	1	717	1287916	566	679	563	682	4.24	1	49.18	-9.02	84.00	0.00
1	1	718	1287957	567	678	566	682	4.12	1	49.13	-9.31	140.00	0.00
1	1	719	1287998	569	678	572	682	5.00	1	49.06	-9.66	0.00	0.00
1	1	720	1288038	572	677	572	682	5.00	1	48.99	-10.01	0.00	0.00
1	1	721	1288079	574	677	572	682	5.39	1	48.91	-10.37	0.00	0.00
1	1	722	1288120	575	677	572	682	5.83	1	48.86	-10.62	0.00	0.00
1	1	723	1288161	577	676	572	682	7.81	1	48.78	-10.97	0.00	0.00
1	1	724	1288202	579	676	572	682	9.22	1	48.70	-11.32	0.00	0.00
1	1	725	1288243	582	675	572	682	12.21	0	48.62	-11.67	0.00	0.00
1	1	726	1288284	584	675	572	682	13.89	0	48.54	-12.01	0.00	0.00
1	1	727	1288325	586	674	572	682	16.12	0	48.45	-12.36	0.00	0.00
1	1	728	1288366	587	674	572	682	17.00	0	48.37	-12.65	0.00	0.00
1	1	729	1288407	590	673	572	682	20.12	0	48.27	-13.02	0.00	0.00
1	1	730	1288448	591	673	572	682	21.02	0	48.21	-13.27	0.00	0.00
1	1	731	1288489	593	672	572	682	23.26	0	48.11	-13.62	212.00	-245.00
1	1	732	1288530	595	672	581	672	14.00	0	48.01	-13.96	368.00	-398.00
