Pra_Test	PointNum	PointTime	ObjPointX	ObjPointY	PostPointX	PostPointY	Distance	Hit	ObjSpeedX	ObjSpeedY	PostSpeedX	PostSpeedY
1	1	130925439	1259	597	960	600	299.02	0	-0.04	-5.00	0.00	-500.00
1	2	130925481	1259	597	960	583	299.33	0	-0.05	-5.00	0.00	-500.00
1	3	130925522	1259	596	960	559	301.28	0	-0.05	-5.00	0.00	-500.00
1	4	130925563	1259	596	960	542	303.84	0	-0.05	-5.00	0.00	-500.00
1	5	130925604	1259	596	960	519	308.76	0	-0.06	-5.00	0.00	-500.00
1	6	130925644	1259	596	960	501	313.73	0	-0.06	-5.00	0.00	-500.00
1	7	130925684	1259	596	960	477	321.81	0	-0.06	-5.00	0.00	-500.00
1	8	130925725	1259	595	960	461	327.65	0	-0.07	-5.00	0.00	0.00
1	9	130925766	1259	595	960	461	327.65	0	-0.07	-5.00	0.00	0.00
1	10	130925806	1259	595	960	461	327.65	0	-0.07	-5.00	0.00	0.00
1	11	130925847	1259	595	960	461	327.65	0	-0.08	-5.00	0.00	0.00
1	12	130925887	1259	595	960	461	327.65	0	-0.08	-5.00	0.00	500.00
1	13	130925928	1259	594	960	484	318.59	0	-0.08	-5.00	500.00	500.00
1	14	130925969	1259	594	977	502	296.63	0	-0.09	-5.00	500.00	500.00
1	15	130926010	1259	594	1001	525	267.07	0	-0.09	-5.00	500.00	500.00
1	16	130926051	1259	594	1017	542	247.52	0	-0.09	-5.00	500.00	500.00
1	17	130926092	1259	594	1042	566	218.80	0	-0.10	-5.00	500.00	500.00
1	18	130926133	1259	593	1058	583	201.25	0	-0.10	-5.00	500.00	500.00
1	19	130926174	1259	593	1083	607	176.56	0	-0.10	-5.00	500.00	500.00
1	20	130926215	1259	593	1100	625	162.19	0	-0.11	-5.00	500.00	500.00
1	21	130926256	1259	593	1124	648	145.77	0	-0.11	-5.00	500.00	500.00
1	22	130926297	1259	593	1141	666	138.76	0	-0.11	-5.00	500.00	500.00
1	23	130926338	1259	592	1164	688	135.06	0	-0.12	-5.00	500.00	0.00
1	24	130926379	1259	592	1182	688	123.07	0	-0.12	-5.00	500.00	-500.00
1	25	130926420	1259	592	1205	666	91.61	0	-0.13	-5.00	500.00	-500.00
1	26	130926460	1259	592	1222	648	67.12	0	-0.13	-5.00	500.00	-500.00
1	27	130926501	1259	592	1247	624	34.18	0	-0.13	-5.00	0.00	-500.00
1	28	130926541	1259	591	1247	606	19.21	0	-0.14	-5.00	0.00	-500.00
1	29	130926582	1259	591	1247	584	13.89	0	-0.14	-5.00	0.00	-500.00
1	30	130926622	1259	591	1247	566	27.73	0	-0.14	-5.00	0.00	-500.00
1	31	130926663	1259	591	1247	542	50.45	0	-0.15	-5.00	-500.00	-500.00
1	32	130926703	1259	591	1229	524	73.41	0	-0.15	-5.00	-500.00	-500.00
1	33	130926744	1259	590	1206	501	103.59	0	-0.15	-5.00	0.00	0.00
1	34	130926785	1259	590	1206	501	103.59	0	-0.16	-5.00	0.00	0.00
1	35	130926826	1259	590	1206	501	103.59	0	-0.16	-5.00	500.00	500.00
1	36	130926867	1259	590	1222	517	81.84	0	-0.16	-5.00	500.00	500.00
1	37	130926908	1259	590	1246	541	50.70	0	-0.17	-5.00	500.00	500.00
1	38	130926948	1259	589	1264	559	30.41	0	-0.17	-5.00	500.00	500.00
1	39	130926989	1259	589	1288	583	29.61	0	-0.17	-5.00	500.00	500.00
1	40	130927029	1259	589	1305	601	47.54	0	-0.18	-5.00	500.00	0.00
1	41	130927070	1259	589	1329	601	71.02	0	-0.18	-5.00	500.00	-500.00
1	42	130927110	1259	589	1345	584	86.15	0	-0.18	-5.00	500.00	-500.00
1	43	130927150	1259	588	1369	560	113.51	0	-0.19	-5.00	0.00	0.00
1	44	130927192	1259	588	1369	560	113.51	0	-0.19	-5.00	0.00	0.00
1	45	130927233	1259	588	1369	560	113.51	0	-0.19	-5.00	0.00	0.00
1	46	130927273	1259	588	1369	560	113.51	0	-0.20	-5.00	-500.00	0.00
1	47	130927314	1259	587	1345	560	90.14	0	-0.20	-5.00	-500.00	0.00
1	48	130927354	1259	587	1327	560	73.16	0	-0.20	-5.00	-500.00	0.00
1	49	130927396	1259	587	1304	560	52.48	0	-0.21	-5.00	-500.00	0.00
