Pra_Test	PointNum	PointTime	ObjPointX	ObjPointY	PostPointX	PostPointY	Distance	Hit	ObjSpeedX	ObjSpeedY	PostSpeedX	PostSpeedY
1	1	131303270	1259	597	960	600	299.02	0	-0.04	-5.00	0.00	-500.00
1	2	131303311	1259	597	960	583	299.33	0	-0.05	-5.00	0.00	-500.00
1	3	131303352	1259	596	960	559	301.28	0	-0.05	-5.00	0.00	-500.00
1	4	131303392	1259	596	960	542	303.84	0	-0.05	-5.00	0.00	-500.00
1	5	131303433	1259	596	960	518	309.01	0	-0.06	-5.00	0.00	0.00
1	6	131303473	1259	596	960	518	309.01	0	-0.06	-5.00	0.00	0.00
1	7	131303514	1259	596	960	518	309.01	0	-0.06	-5.00	0.00	0.00
1	8	131303555	1259	595	960	518	308.76	0	-0.07	-5.00	0.00	500.00
1	9	131303596	1259	595	960	542	303.66	0	-0.07	-5.00	500.00	500.00
1	10	131303637	1259	595	977	559	284.29	0	-0.07	-5.00	500.00	500.00
1	11	131303678	1259	595	1001	583	258.28	0	-0.08	-5.00	500.00	500.00
1	12	131303719	1259	595	1018	600	241.05	0	-0.08	-5.00	500.00	500.00
1	13	131303760	1259	594	1042	624	219.06	0	-0.08	-5.00	500.00	0.00
1	14	131303801	1259	594	1059	624	202.24	0	-0.09	-5.00	500.00	0.00
1	15	131303842	1259	594	1083	624	178.54	0	-0.09	-5.00	500.00	0.00
1	16	131303882	1259	594	1100	624	161.81	0	-0.09	-5.00	500.00	-500.00
1	17	131303923	1259	594	1124	600	135.13	0	-0.10	-5.00	500.00	-500.00
1	18	131303963	1259	593	1141	583	118.42	0	-0.10	-5.00	500.00	-500.00
1	19	131304004	1259	593	1165	559	99.96	0	-0.10	-5.00	500.00	-500.00
1	20	131304044	1259	593	1182	542	92.36	0	-0.11	-5.00	0.00	-500.00
1	21	131304085	1259	593	1182	518	107.49	0	-0.11	-5.00	-500.00	-500.00
1	22	131304126	1259	593	1165	501	131.53	0	-0.11	-5.00	0.00	500.00
1	23	131304167	1259	592	1165	524	116.02	0	-0.12	-5.00	0.00	500.00
1	24	131304208	1259	592	1165	542	106.47	0	-0.12	-5.00	0.00	500.00
1	25	131304249	1259	592	1165	565	97.80	0	-0.13	-5.00	0.00	500.00
1	26	131304290	1259	592	1165	583	94.43	0	-0.13	-5.00	0.00	500.00
1	27	131304331	1259	592	1165	606	95.04	0	-0.13	-5.00	0.00	0.00
1	28	131304371	1259	591	1165	606	95.19	0	-0.14	-5.00	0.00	0.00
1	29	131304412	1259	591	1165	606	95.19	0	-0.14	-5.00	0.00	-500.00
1	30	131304453	1259	591	1165	583	94.34	0	-0.14	-5.00	0.00	-500.00
1	31	131304494	1259	591	1165	565	97.53	0	-0.15	-5.00	0.00	-500.00
1	32	131304535	1259	591	1165	542	106.00	0	-0.15	-5.00	0.00	-500.00
1	33	131304576	1259	590	1165	524	114.86	0	-0.15	-5.00	0.00	500.00
1	34	131304617	1259	590	1165	548	102.96	0	-0.16	-5.00	0.00	0.00
1	35	131304658	1259	590	1165	548	102.96	0	-0.16	-5.00	0.00	0.00
1	36	131304699	1259	590	1165	548	102.96	0	-0.16	-5.00	0.00	500.00
1	37	131304739	1259	590	1165	565	97.27	0	-0.17	-5.00	0.00	500.00
1	38	131304780	1259	589	1165	589	94.00	0	-0.17	-5.00	0.00	500.00
1	39	131304821	1259	589	1165	606	95.52	0	-0.17	-5.00	0.00	500.00
1	40	131304862	1259	589	1165	630	102.55	0	-0.18	-5.00	0.00	0.00
1	41	131304903	1259	589	1165	630	102.55	0	-0.18	-5.00	0.00	0.00
1	42	131304944	1259	588	1165	630	102.96	0	-0.18	-5.00	0.00	0.00
1	43	131304985	1259	588	1165	630	102.96	0	-0.19	-5.00	0.00	0.00
1	44	131305026	1259	588	1165	630	102.96	0	-0.19	-5.00	500.00	-500.00
1	45	131305067	1259	588	1182	612	80.65	0	-0.19	-5.00	500.00	-500.00
1	46	131305108	1259	588	1206	589	53.01	0	-0.20	-5.00	0.00	-500.00
1	47	131305149	1259	588	1206	571	55.66	0	-0.20	-5.00	0.00	0.00
1	48	131305190	1259	587	1206	571	55.36	0	-0.20	-5.00	0.00	0.00
1	49	131305231	1259	587	1206	571	55.36	0	-0.21	-5.00	0.00	0.00
1	50	131305272	1259	587	1206	571	55.36	0	-0.21	-5.00	0.00	0.00
1	51	131305313	1259	587	1206	571	55.36	0	-0.21	-5.00	0.00	500.00
1	52	131305354	1259	586	1206	595	53.76	0	-0.22	-5.00	500.00	500.00
1	53	131305395	1259	586	1223	613	45.00	0	-0.22	-5.00	500.00	500.00
1	54	131305436	1259	586	1246	635	50.70	0	-0.22	-4.99	0.00	500.00
1	55	131305477	1259	586	1246	653	68.25	0	-0.23	-4.99	0.00	0.00
1	56	131305518	1259	586	1246	653	68.25	0	-0.23	-4.99	0.00	0.00
1	57	131305559	1259	585	1246	653	69.23	0	-0.23	-4.99	0.00	0.00
1	58	131305600	1259	585	1246	653	69.23	0	-0.24	-4.99	0.00	-500.00
1	59	131305640	1259	585	1246	634	50.70	0	-0.24	-4.99	0.00	-500.00
1	60	131305681	1259	585	1246	611	29.07	0	-0.24	-4.99	0.00	-500.00
1	61	131305722	1259	585	1246	594	15.81	0	-0.25	-4.99	0.00	-500.00
1	62	131305763	1259	584	1246	571	18.38	0	-0.25	-4.99	0.00	0.00
1	63	131305804	1259	584	1246	571	18.38	0	-0.25	-4.99	0.00	0.00
1	64	131305845	1259	584	1246	571	18.38	0	-0.26	-4.99	0.00	0.00
1	65	131305886	1259	584	1246	571	18.38	0	-0.26	-4.99	0.00	0.00
1	66	131305927	1259	584	1246	571	18.38	0	-0.27	-4.99	0.00	0.00
1	67	131305967	1259	583	1246	571	17.69	0	-0.27	-4.99	0.00	0.00
1	68	131306008	1259	583	1246	571	17.69	0	-0.27	-4.99	0.00	0.00
1	69	131306049	1259	583	1246	571	17.69	0	-0.28	-4.99	0.00	0.00
1	70	131306090	1259	583	1246	571	17.69	0	-0.28	-4.99	0.00	0.00
1	71	131306131	1259	583	1246	571	17.69	0	-0.28	-4.99	0.00	0.00
1	72	131306171	1259	582	1246	571	17.03	0	-0.29	-4.99	0.00	0.00
1	73	131306212	1259	582	1246	571	17.03	0	-0.29	-4.99	0.00	0.00
1	74	131306253	1259	582	1246	571	17.03	0	-0.29	-4.99	0.00	0.00
1	75	131306293	1259	582	1246	571	17.03	0	-0.30	-4.99	0.00	0.00
1	76	131306334	1259	582	1246	571	17.03	0	-0.30	-4.99	-500.00	-500.00
1	77	131306375	1259	581	1227	552	43.19	0	-0.30	-4.99	0.00	-500.00
1	78	131306416	1259	581	1227	530	60.21	0	-0.31	-4.99	0.00	-500.00
1	79	131306457	1259	581	1227	512	76.06	0	-0.31	-4.99	0.00	-500.00
1	80	131306498	1259	581	1227	489	97.41	0	-0.31	-4.99	0.00	0.00
1	81	131306539	1259	581	1227	489	97.41	0	-0.32	-4.99	0.00	0.00
1	82	131306580	1259	580	1227	489	96.46	0	-0.32	-4.99	0.00	0.00
1	83	131306621	1259	580	1227	489	96.46	0	-0.32	-4.99	0.00	0.00
1	84	131306662	1259	580	1227	489	96.46	0	-0.33	-4.99	500.00	500.00
1	85	131306703	1259	580	1245	506	75.31	0	-0.33	-4.99	500.00	500.00
1	86	131306744	1259	579	1268	530	49.82	0	-0.33	-4.99	500.00	500.00
1	87	131306785	1259	579	1286	548	41.11	0	-0.34	-4.99	0.00	0.00
1	88	131306826	1259	579	1286	548	41.11	0	-0.34	-4.99	0.00	0.00
1	89	131306867	1259	579	1286	548	41.11	0	-0.34	-4.99	0.00	0.00
1	90	131306908	1259	579	1286	548	41.11	0	-0.35	-4.99	0.00	0.00
1	91	131306949	1259	578	1286	548	40.36	0	-0.35	-4.99	0.00	0.00
1	92	131306990	1259	578	1286	548	40.36	0	-0.35	-4.99	0.00	0.00
1	93	131307031	1259	578	1286	548	40.36	0	-0.36	-4.99	0.00	0.00
1	94	131307072	1259	578	1286	548	40.36	0	-0.36	-4.99	-500.00	500.00
1	95	131307113	1259	578	1270	564	17.80	0	-0.36	-4.99	-500.00	500.00
1	96	131307154	1259	577	1246	588	17.03	0	-0.37	-4.99	-500.00	500.00
1	97	131307195	1259	577	1229	605	41.04	0	-0.37	-4.99	0.00	0.00
