Pra_Test	PointNum	PointTime	ObjPointX	ObjPointY	PostPointX	PostPointY	Distance	Hit	ObjSpeedX	ObjSpeedY	PostSpeedX	PostSpeedY
1	1	942606	811	381	512	384	299.02	0	-0.44	-50.00	192.00	0.00
1	2	942647	811	379	517	384	294.04	0	-0.70	-50.00	500.00	0.00
1	3	942687	811	377	541	384	270.09	0	-1.10	-49.99	500.00	0.00
1	4	942727	811	375	557	384	254.16	0	-1.36	-49.98	500.00	0.00
1	5	942768	811	373	580	384	231.26	0	-1.73	-49.97	500.00	0.00
1	6	942808	811	371	601	384	210.40	0	-2.08	-49.96	500.00	0.00
1	7	942849	811	369	622	384	189.59	0	-2.44	-49.94	500.00	0.00
1	8	942889	811	367	643	384	168.86	0	-2.79	-49.92	500.00	0.00
1	9	942930	811	365	661	384	151.20	0	-3.09	-49.90	500.00	0.00
1	10	942970	811	363	682	384	130.70	0	-3.43	-49.88	500.00	0.00
1	11	943010	811	361	703	384	110.42	0	-3.79	-49.86	500.00	0.00
1	12	943051	810	359	725	384	88.60	0	-4.14	-49.83	500.00	0.00
1	13	943092	810	357	746	384	69.46	0	-4.50	-49.80	500.00	0.00
1	14	943133	810	355	763	384	55.23	0	-4.77	-49.77	500.00	0.00
1	15	943174	810	353	784	384	40.46	0	-5.13	-49.74	500.00	0.00
1	16	943214	810	351	806	384	33.24	0	-5.49	-49.70	500.00	0.00
1	17	943255	809	348	828	384	40.71	0	-5.86	-49.66	500.00	-193.00
1	18	943296	809	347	846	377	47.63	0	-6.15	-49.62	500.00	-363.00
1	19	943336	809	344	867	361	60.44	0	-6.51	-49.57	500.00	-418.00
1	20	943377	809	342	889	343	80.01	0	-6.86	-49.53	484.00	-441.00
1	21	943418	808	340	909	324	102.26	0	-7.21	-49.48	420.00	-402.00
1	22	943459	808	338	924	310	119.33	0	-7.50	-49.43	348.00	-103.00
1	23	943500	808	336	940	305	135.59	0	-7.87	-49.38	0.00	0.00
1	24	943541	807	334	940	305	136.12	0	-8.23	-49.32	0.00	0.00
1	25	943582	807	332	940	305	135.71	0	-8.50	-49.27	-130.00	0.00
1	26	943622	807	330	934	305	129.44	0	-8.85	-49.21	-308.00	0.00
1	27	943663	806	328	921	305	117.28	0	-9.21	-49.15	-500.00	0.00
1	28	943703	806	326	900	305	96.32	0	-9.56	-49.08	-500.00	0.00
1	29	943744	806	324	878	305	74.46	0	-9.91	-49.01	-500.00	0.00
1	30	943785	805	322	860	305	57.57	0	-10.19	-48.95	-500.00	0.00
1	31	943826	805	320	837	305	35.34	0	-10.58	-48.87	-500.00	0.00
1	32	943867	804	318	820	305	20.62	0	-10.85	-48.81	0.00	0.00
1	33	943908	804	316	820	305	19.42	0	-11.20	-48.73	0.00	0.00
1	34	943948	803	314	820	305	19.24	0	-11.56	-48.65	0.00	0.00
1	35	943989	803	312	820	305	18.38	0	-11.91	-48.56	0.00	0.00
1	36	944030	802	310	820	305	18.68	0	-12.18	-48.49	0.00	0.00
1	37	944071	802	308	820	305	18.25	0	-12.52	-48.41	0.00	0.00
1	38	944111	801	306	820	305	19.03	0	-12.90	-48.31	-138.00	0.00
1	39	944152	801	305	816	305	15.00	0	-13.15	-48.24	-438.00	76.00
1	40	944192	800	302	796	309	8.06	1	-13.53	-48.13	-500.00	84.00
1	41	944233	800	300	773	313	29.97	0	-13.89	-48.03	-351.00	0.00
1	42	944273	799	298	761	313	40.85	0	-14.17	-47.95	0.00	0.00
1	43	944314	799	296	761	313	41.63	0	-14.52	-47.85	0.00	0.00
1	44	944355	798	294	761	313	41.59	0	-14.86	-47.74	0.00	0.00
1	45	944396	797	292	761	313	41.68	0	-15.20	-47.63	0.00	0.00
1	46	944437	797	291	761	313	42.19	0	-15.45	-47.55	60.00	0.00
1	47	944478	796	289	763	313	40.80	0	-15.79	-47.44	348.00	0.00
1	48	944519	795	287	778	313	31.06	0	-16.13	-47.33	500.00	-296.00
1	49	944560	795	285	801	299	15.23	0	-16.48	-47.21	500.00	-355.00
1	50	944600	794	283	822	284	28.02	0	-16.82	-47.09	488.00	0.00
1	51	944641	793	281	839	284	46.10	0	-17.09	-46.99	0.00	0.00
1	52	944682	793	279	839	284	46.27	0	-17.46	-46.85	0.00	0.00
1	53	944723	792	277	839	284	47.52	0	-17.73	-46.75	0.00	0.00
1	54	944764	791	275	839	284	48.84	0	-18.07	-46.62	0.00	0.00
1	55	944804	790	273	839	284	50.22	0	-18.40	-46.49	0.00	0.00
1	56	944845	790	271	839	284	50.70	0	-18.73	-46.36	-205.00	0.00
1	57	944886	789	269	832	284	45.54	0	-19.01	-46.25	-339.00	0.00
1	58	944926	788	267	818	284	34.48	0	-19.34	-46.11	-343.00	0.00
1	59	944967	787	266	803	284	24.08	0	-19.67	-45.97	-162.00	0.00
1	60	945008	786	264	796	284	22.36	0	-19.99	-45.83	0.00	0.00
1	61	945048	786	262	796	284	24.17	0	-20.23	-45.72	0.00	0.00
1	62	945089	785	260	796	284	26.40	0	-20.56	-45.58	0.00	0.00
1	63	945130	784	258	796	284	28.64	0	-20.89	-45.43	0.00	0.00
1	64	945171	783	256	796	284	30.87	0	-21.21	-45.28	0.00	-107.00
1	65	945212	782	254	796	279	28.65	0	-21.55	-45.12	0.00	-280.00
1	66	945253	781	253	796	270	22.67	0	-21.81	-44.99	0.00	-292.00
1	67	945294	781	251	796	257	16.16	0	-22.14	-44.83	0.00	0.00
1	68	945334	780	249	796	257	17.89	0	-22.45	-44.67	0.00	0.00
1	69	945375	779	247	796	257	19.72	0	-22.77	-44.51	0.00	0.00
1	70	945416	778	245	796	257	21.63	0	-23.03	-44.38	0.00	0.00
1	71	945457	777	243	796	257	23.60	0	-23.38	-44.20	0.00	0.00
1	72	945498	776	242	796	257	25.00	0	-23.64	-44.06	-174.00	0.00
1	73	945538	775	240	788	257	21.40	0	-23.95	-43.89	-296.00	-95.00
1	74	945579	774	238	776	253	15.13	0	-24.27	-43.72	-256.00	-103.00
1	75	945620	773	236	765	249	15.26	0	-24.58	-43.54	0.00	0.00
1	76	945661	772	234	765	249	16.55	0	-24.85	-43.39	0.00	0.00
1	77	945702	771	233	765	249	17.09	0	-25.16	-43.21	0.00	0.00
1	78	945743	770	231	765	249	18.68	0	-25.47	-43.03	0.00	0.00
1	79	945784	769	229	765	249	20.40	0	-25.72	-42.88	0.00	0.00
1	80	945825	768	227	765	249	22.20	0	-26.03	-42.69	0.00	0.00
1	81	945866	766	225	765	249	24.02	0	-26.34	-42.50	0.00	-359.00
1	82	945906	766	224	765	236	12.04	0	-26.59	-42.34	0.00	-457.00
1	83	945946	764	222	765	216	6.08	1	-26.90	-42.15	0.00	-363.00
1	84	945987	763	220	765	200	20.10	0	-27.21	-41.95	0.00	0.00
1	85	946028	762	219	765	200	19.24	0	-27.44	-41.80	0.00	0.00
1	86	946069	761	217	765	200	17.46	0	-27.76	-41.59	0.00	0.00
1	87	946110	760	215	765	200	15.81	0	-28.07	-41.38	0.00	0.00
1	88	946151	759	214	765	200	15.23	0	-28.28	-41.23	0.00	0.00
1	89	946192	758	212	765	200	13.89	0	-28.57	-41.03	0.00	0.00
1	90	946233	756	210	765	200	13.45	0	-28.87	-40.82	0.00	0.00
1	91	946274	755	209	765	200	13.45	0	-29.16	-40.62	0.00	0.00
1	92	946315	754	207	765	200	13.04	0	-29.45	-40.41	0.00	0.00
1	93	946356	753	205	765	200	13.00	0	-29.74	-40.19	0.00	0.00
1	94	946396	752	204	765	200	13.60	0	-29.97	-40.02	-304.00	0.00
1	95	946437	750	202	751	200	2.24	1	-30.29	-39.78	-449.00	0.00
1	96	946478	749	200	736	200	13.00	0	-30.50	-39.62	-449.00	0.00
1	97	946519	748	199	716	200	32.02	0	-30.79	-39.40	0.00	0.00
1	98	946560	747	197	716	200	31.14	0	-31.07	-39.17	0.00	0.00
1	99	946601	745	195	716	200	29.43	0	-31.35	-38.95	0.00	0.00
1	100	946642	744	194	716	200	28.64	0	-31.57	-38.78	0.00	0.00
1	101	946682	743	192	716	200	28.16	0	-31.85	-38.54	0.00	0.00
