Pra_Test	PointNum	PointTime	ObjPointX	ObjPointY	PostPointX	PostPointY	Distance	Hit	ObjSpeedX	ObjSpeedY	PostSpeedX	PostSpeedY
1	1	131236805	1259	597	960	600	299.02	0	-0.04	-5.00	0.00	-500.00
1	2	131236846	1259	597	960	583	299.33	0	-0.05	-5.00	-500.00	-500.00
1	3	131236887	1259	596	936	559	325.11	0	-0.05	-5.00	0.00	-500.00
1	4	131236928	1259	596	936	542	327.48	0	-0.05	-5.00	0.00	-500.00
1	5	131236968	1259	596	936	524	330.93	0	-0.06	-5.00	0.00	-500.00
1	6	131237009	1259	596	936	501	336.68	0	-0.06	-5.00	0.00	-500.00
1	7	131237050	1259	596	936	477	344.22	0	-0.06	-5.00	0.00	0.00
1	8	131237091	1259	595	936	477	343.88	0	-0.07	-5.00	0.00	0.00
1	9	131237131	1259	595	936	477	343.88	0	-0.07	-5.00	0.00	0.00
1	10	131237172	1259	595	936	477	343.88	0	-0.07	-5.00	0.00	0.00
1	11	131237213	1259	595	936	477	343.88	0	-0.08	-5.00	500.00	0.00
1	12	131237254	1259	595	955	477	326.10	0	-0.08	-5.00	500.00	500.00
1	13	131237295	1259	594	977	500	297.25	0	-0.08	-5.00	500.00	500.00
1	14	131237336	1259	594	995	517	275.00	0	-0.09	-5.00	500.00	500.00
1	15	131237377	1259	594	1018	541	246.76	0	-0.09	-5.00	500.00	500.00
1	16	131237418	1259	594	1036	559	225.73	0	-0.09	-5.00	500.00	500.00
1	17	131237458	1259	594	1053	576	206.78	0	-0.10	-5.00	500.00	500.00
1	18	131237499	1259	593	1077	600	182.13	0	-0.10	-5.00	500.00	500.00
1	19	131237540	1259	593	1100	623	161.81	0	-0.10	-5.00	500.00	500.00
1	20	131237580	1259	593	1119	642	148.33	0	-0.11	-5.00	500.00	500.00
1	21	131237621	1259	593	1141	664	137.71	0	-0.11	-5.00	500.00	500.00
1	22	131237662	1259	593	1159	682	133.87	0	-0.11	-5.00	500.00	0.00
1	23	131237703	1259	592	1182	682	118.44	0	-0.12	-5.00	500.00	0.00
1	24	131237744	1259	592	1200	682	107.62	0	-0.12	-5.00	0.00	0.00
1	25	131237784	1259	592	1200	682	107.62	0	-0.13	-5.00	0.00	0.00
1	26	131237825	1259	592	1200	682	107.62	0	-0.13	-5.00	0.00	0.00
1	27	131237866	1259	592	1200	682	107.62	0	-0.13	-5.00	0.00	0.00
1	28	131237906	1259	591	1200	682	108.45	0	-0.14	-5.00	0.00	0.00
1	29	131237946	1259	591	1200	682	108.45	0	-0.14	-5.00	0.00	0.00
1	30	131237987	1259	591	1200	682	108.45	0	-0.14	-5.00	0.00	-500.00
1	31	131238028	1259	591	1200	658	89.27	0	-0.15	-5.00	0.00	-500.00
1	32	131238069	1259	591	1200	641	77.34	0	-0.15	-5.00	0.00	-500.00
1	33	131238110	1259	590	1200	617	64.88	0	-0.15	-5.00	0.00	-500.00
1	34	131238151	1259	590	1200	600	59.84	0	-0.16	-5.00	0.00	-500.00
1	35	131238192	1259	590	1200	576	60.64	0	-0.16	-5.00	0.00	0.00
1	36	131238233	1259	590	1200	576	60.64	0	-0.16	-5.00	0.00	0.00
1	37	131238273	1259	590	1200	576	60.64	0	-0.17	-5.00	0.00	0.00
1	38	131238314	1259	589	1200	576	60.42	0	-0.17	-5.00	0.00	0.00
1	39	131238355	1259	589	1200	576	60.42	0	-0.17	-5.00	0.00	0.00
1	40	131238396	1259	589	1200	576	60.42	0	-0.18	-5.00	0.00	0.00
1	41	131238437	1259	589	1200	576	60.42	0	-0.18	-5.00	500.00	0.00
1	42	131238477	1259	589	1223	576	38.28	0	-0.18	-5.00	500.00	0.00
1	43	131238518	1259	588	1247	576	16.97	0	-0.19	-5.00	500.00	0.00
1	44	131238559	1259	588	1264	576	13.00	0	-0.19	-5.00	500.00	0.00
1	45	131238600	1259	588	1288	576	31.38	0	-0.19	-5.00	500.00	0.00
1	46	131238640	1259	588	1306	576	48.51	0	-0.20	-5.00	0.00	0.00
1	47	131238680	1259	588	1306	576	48.51	0	-0.20	-5.00	0.00	0.00
1	48	131238721	1259	587	1306	576	48.27	0	-0.20	-5.00	0.00	0.00
1	49	131238762	1259	587	1306	576	48.27	0	-0.21	-5.00	0.00	0.00
1	50	131238802	1259	587	1306	576	48.27	0	-0.21	-5.00	0.00	0.00
1	51	131238843	1259	587	1306	576	48.27	0	-0.21	-5.00	0.00	0.00
1	52	131238884	1259	586	1306	576	48.05	0	-0.22	-5.00	-500.00	0.00
1	53	131238925	1259	586	1290	576	32.57	0	-0.22	-5.00	-500.00	0.00
1	54	131238966	1259	586	1265	576	11.66	0	-0.22	-4.99	-500.00	0.00
1	55	131239007	1259	586	1248	576	14.87	0	-0.23	-4.99	0.00	0.00
1	56	131239048	1259	586	1248	576	14.87	0	-0.23	-4.99	0.00	0.00
1	57	131239089	1259	585	1248	576	14.21	0	-0.23	-4.99	0.00	0.00
1	58	131239129	1259	585	1248	576	14.21	0	-0.24	-4.99	0.00	0.00
1	59	131239170	1259	585	1248	576	14.21	0	-0.24	-4.99	0.00	0.00
1	60	131239211	1259	585	1248	576	14.21	0	-0.24	-4.99	0.00	0.00
1	61	131239252	1259	585	1248	576	14.21	0	-0.25	-4.99	0.00	0.00
1	62	131239293	1259	584	1248	576	13.60	0	-0.25	-4.99	0.00	500.00
1	63	131239334	1259	584	1248	595	15.56	0	-0.25	-4.99	0.00	500.00
1	64	131239375	1259	584	1248	618	35.74	0	-0.26	-4.99	0.00	0.00
1	65	131239416	1259	584	1248	618	35.74	0	-0.26	-4.99	0.00	0.00
1	66	131239457	1259	584	1248	618	35.74	0	-0.27	-4.99	0.00	0.00
1	67	131239498	1259	583	1248	618	36.69	0	-0.27	-4.99	0.00	0.00
1	68	131239539	1259	583	1248	618	36.69	0	-0.27	-4.99	0.00	0.00
1	69	131239580	1259	583	1248	618	36.69	0	-0.28	-4.99	0.00	0.00
1	70	131239621	1259	583	1248	618	36.69	0	-0.28	-4.99	0.00	-500.00
1	71	131239662	1259	583	1248	601	21.10	0	-0.28	-4.99	500.00	-500.00
1	72	131239703	1259	582	1271	577	13.00	0	-0.29	-4.99	500.00	-500.00
1	73	131239744	1259	582	1289	560	37.20	0	-0.29	-4.99	500.00	-500.00
1	74	131239784	1259	582	1312	536	70.18	0	-0.29	-4.99	500.00	-500.00
1	75	131239825	1259	582	1330	519	94.92	0	-0.30	-4.99	0.00	0.00
1	76	131239866	1259	582	1330	519	94.92	0	-0.30	-4.99	0.00	0.00
1	77	131239906	1259	581	1330	519	94.26	0	-0.30	-4.99	0.00	0.00
1	78	131239947	1259	581	1330	519	94.26	0	-0.31	-4.99	0.00	0.00
1	79	131239988	1259	581	1330	519	94.26	0	-0.31	-4.99	0.00	0.00
1	80	131240029	1259	581	1330	519	94.26	0	-0.31	-4.99	-500.00	500.00
1	81	131240070	1259	581	1313	535	70.94	0	-0.32	-4.99	-500.00	500.00
1	82	131240111	1259	580	1289	560	36.06	0	-0.32	-4.99	-500.00	500.00
1	83	131240152	1259	580	1271	577	12.37	0	-0.32	-4.99	-500.00	500.00
1	84	131240193	1259	580	1247	601	24.19	0	-0.33	-4.99	0.00	0.00
1	85	131240234	1259	580	1247	601	24.19	0	-0.33	-4.99	0.00	0.00
1	86	131240275	1259	579	1247	601	25.06	0	-0.33	-4.99	0.00	0.00
1	87	131240316	1259	579	1247	601	25.06	0	-0.34	-4.99	0.00	0.00
1	88	131240356	1259	579	1247	601	25.06	0	-0.34	-4.99	0.00	0.00
1	89	131240397	1259	579	1247	601	25.06	0	-0.34	-4.99	0.00	0.00
1	90	131240438	1259	579	1247	601	25.06	0	-0.35	-4.99	0.00	-500.00
1	91	131240478	1259	578	1247	583	13.00	0	-0.35	-4.99	0.00	-500.00
1	92	131240519	1259	578	1247	560	21.63	0	-0.35	-4.99	0.00	-500.00
1	93	131240559	1259	578	1247	542	37.95	0	-0.36	-4.99	0.00	-500.00
1	94	131240600	1259	578	1247	519	60.21	0	-0.36	-4.99	0.00	0.00
1	95	131240640	1259	578	1247	519	60.21	0	-0.36	-4.99	0.00	0.00
1	96	131240681	1259	577	1247	519	59.23	0	-0.37	-4.99	0.00	0.00
1	97	131240721	1259	577	1247	519	59.23	0	-0.37	-4.99	0.00	500.00
1	98	131240762	1259	577	1247	542	37.00	0	-0.37	-4.99	0.00	500.00
1	99	131240802	1259	577	1247	560	20.81	0	-0.38	-4.99	0.00	500.00
1	100	131240843	1259	577	1247	583	13.42	0	-0.38	-4.99	0.00	500.00
1	101	131240884	1259	576	1247	601	27.73	0	-0.38	-4.99	0.00	0.00
1	102	131240924	1259	576	1247	601	27.73	0	-0.39	-4.98	0.00	0.00
1	103	131240965	1259	576	1247	601	27.73	0	-0.39	-4.98	0.00	0.00
1	104	131241006	1259	576	1247	601	27.73	0	-0.39	-4.98	0.00	0.00
1	105	131241047	1259	576	1247	601	27.73	0	-0.40	-4.98	0.00	0.00
1	106	131241088	1259	575	1247	601	28.64	0	-0.40	-4.98	0.00	-500.00
1	107	131241129	1259	575	1247	583	14.42	0	-0.40	-4.98	0.00	-500.00
1	108	131241170	1258	575	1247	560	18.60	0	-0.41	-4.98	0.00	-500.00
1	109	131241211	1258	575	1247	542	34.79	0	-0.41	-4.98	0.00	0.00
1	110	131241252	1258	575	1247	542	34.79	0	-0.42	-4.98	0.00	0.00
1	111	131241293	1258	574	1247	542	33.84	0	-0.42	-4.98	0.00	0.00
1	112	131241334	1258	574	1247	542	33.84	0	-0.42	-4.98	0.00	0.00
1	113	131241375	1258	574	1247	542	33.84	0	-0.43	-4.98	0.00	500.00
1	114	131241415	1258	574	1247	565	14.21	0	-0.43	-4.98	0.00	500.00
1	115	131241455	1258	574	1247	583	14.21	0	-0.43	-4.98	0.00	500.00
1	116	131241496	1258	573	1247	606	34.79	0	-0.44	-4.98	0.00	500.00
1	117	131241536	1258	573	1247	624	52.17	0	-0.44	-4.98	0.00	0.00
