ID	Name	Sex	Session	DistanceError	PracMode	ExperMode	MainTask	SubTask	Background	Direction	InitSpeed	HoldTimeNum	HoldTime1	HoldTime2	HoldTime3	HoldTime4	HoldTime5	HoldTime6	HoldTime7	HoldTime8	HoldTime9	HoldTime10	HoldTime11	HoldTime12	PracTime	ExperTime	PracTimes	ExperTimes	Pra_Test	PointNum	PointTime	ObjPointX	ObjPointY	PostPointX	PostPointY	Distance	Hit	ObjSpeedX	ObjSpeedY	PostSpeedX	PostSpeedY
1	11	ÄÐ	0	20.00	0	1	1	1	0	-1	23.00	1	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	3	3	2	2	1	1	359976412	560	340	960	540	447.21	0	23.00	0.00	-57.00	0.00
1	11	ÄÐ	0	20.00	0	1	1	1	0	-1	23.00	1	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	3	3	2	2	1	2	359976452	560	340	957	540	444.53	0	23.00	0.00	-200.00	-150.00
1	11	ÄÐ	0	20.00	0	1	1	1	0	-1	23.00	1	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	3	3	2	2	1	3	359976492	561	340	949	533	433.35	0	23.00	0.00	-200.00	-43.00
1	11	ÄÐ	0	20.00	0	1	1	1	0	-1	23.00	1	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	3	3	2	2	1	4	359976532	562	340	941	532	424.86	0	23.00	0.00	-200.00	0.00
1	11	ÄÐ	0	20.00	0	1	1	1	0	-1	23.00	1	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	3	3	2	2	1	5	359976572	563	340	933	532	416.85	0	23.00	0.00	-200.00	0.00
1	11	ÄÐ	0	20.00	0	1	1	1	0	-1	23.00	1	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	3	3	2	2	1	6	359976612	564	340	925	532	408.88	0	23.00	0.00	-200.00	0.00
1	11	ÄÐ	0	20.00	0	1	1	1	0	-1	23.00	1	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	3	3	2	2	1	7	359976652	565	340	917	532	400.96	0	23.00	0.00	-200.00	0.00
1	11	ÄÐ	0	20.00	0	1	1	1	0	-1	23.00	1	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	3	3	2	2	1	8	359976692	566	340	909	532	393.08	0	23.00	0.00	-104.00	0.00
1	11	ÄÐ	0	20.00	0	1	1	1	0	-1	23.00	1	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	3	3	2	2	1	9	359976732	567	340	905	532	388.73	0	23.00	0.00	-90.00	0.00
1	11	ÄÐ	0	20.00	0	1	1	1	0	-1	23.00	1	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	3	3	2	2	1	10	359976772	568	340	901	532	384.39	0	23.00	0.00	-78.00	0.00
1	11	ÄÐ	0	20.00	0	1	1	1	0	-1	23.00	1	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	3	3	2	2	1	11	359976812	569	340	898	532	380.93	0	23.00	0.00	0.00	0.00
1	11	ÄÐ	0	20.00	0	1	1	1	0	-1	23.00	1	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	3	3	2	2	1	12	359976852	570	340	898	532	380.06	0	23.00	0.00	0.00	0.00
1	11	ÄÐ	0	20.00	0	1	1	1	0	-1	23.00	1	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	3	3	2	2	1	13	359976892	571	340	898	532	379.20	0	23.00	0.00	0.00	0.00
1	11	ÄÐ	0	20.00	0	1	1	1	0	-1	23.00	1	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	3	3	2	2	1	14	359976932	571	340	898	532	379.20	0	23.00	0.00	0.00	0.00
1	11	ÄÐ	0	20.00	0	1	1	1	0	-1	23.00	1	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	3	3	2	2	1	15	359976972	572	340	898	532	378.34	0	23.00	0.00	0.00	0.00
1	11	ÄÐ	0	20.00	0	1	1	1	0	-1	23.00	1	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	3	3	2	2	1	16	359977012	573	340	898	532	377.48	0	23.00	0.00	75.00	0.00
1	11	ÄÐ	0	20.00	0	1	1	1	0	-1	23.00	1	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	3	3	2	2	1	17	359977052	574	340	901	532	379.20	0	23.00	0.00	200.00	0.00
1	11	ÄÐ	0	20.00	0	1	1	1	0	-1	23.00	1	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	3	3	2	2	1	18	359977092	575	340	909	532	385.25	0	23.00	0.00	200.00	0.00
1	11	ÄÐ	0	20.00	0	1	1	1	0	-1	23.00	1	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	3	3	2	2	1	19	359977132	576	340	917	532	391.34	0	23.00	0.00	200.00	0.00
