ID	Name	Sex	Session	PracMode	ExperMode	MainTask	SubTask	MainTaskMode	Background	InitSpeed	EventMode	CodePairMode	CodePairNum	DisplayMode	EventFrequency	PracTime	ExperTime	PracTimes	ExperTimes	Pra_Test	EventNum	EventType	StartTime	SureTime	Event_RT	ButtonNo	Event_Acc
11	11	ÄÐ	0	1	0	0	1	-1	0	50.00	0	-1	-1	-1	0	60	60	1	10	0	1	2	0	210374676	210374676	-12600	0
11	11	ÄÐ	0	1	0	0	1	-1	0	50.00	0	-1	-1	-1	0	60	60	1	10	0	2	2	0	210374678	210374678	-12600	0
11	11	ÄÐ	0	1	0	0	1	-1	0	50.00	0	-1	-1	-1	0	60	60	1	10	0	3	2	0	210374679	210374679	-12600	0
11	11	ÄÐ	0	1	0	0	1	-1	0	50.00	0	-1	-1	-1	0	60	60	1	10	0	4	2	0	210374681	210374681	-12600	0
11	11	ÄÐ	0	1	0	0	1	-1	0	50.00	0	-1	-1	-1	0	60	60	1	10	0	5	2	0	210374683	210374683	-12600	0
11	11	ÄÐ	0	1	0	0	1	-1	0	50.00	0	-1	-1	-1	0	60	60	1	10	0	6	2	0	210374685	210374685	-12600	0
11	11	ÄÐ	0	1	0	0	1	-1	0	50.00	0	-1	-1	-1	0	60	60	1	10	0	7	2	0	210374687	210374687	-12600	0
11	11	ÄÐ	0	1	0	0	1	-1	0	50.00	0	-1	-1	-1	0	60	60	1	10	0	8	2	0	210374689	210374689	-12600	0
11	11	ÄÐ	0	1	0	0	1	-1	0	50.00	0	-1	-1	-1	0	60	60	1	10	0	9	2	0	210374691	210374691	-12600	0
11	11	ÄÐ	0	1	0	0	1	-1	0	50.00	0	-1	-1	-1	0	60	60	1	10	0	10	2	0	210374693	210374693	-12600	0
11	11	ÄÐ	0	1	0	0	1	-1	0	50.00	0	-1	-1	-1	0	60	60	1	10	0	11	2	0	210374693	210374693	-12600	0
11	11	ÄÐ	0	1	0	0	1	-1	0	50.00	0	-1	-1	-1	0	60	60	1	10	0	12	2	0	210374697	210374697	-12600	0
11	11	ÄÐ	0	1	0	0	1	-1	0	50.00	0	-1	-1	-1	0	60	60	1	10	0	13	2	0	210374699	210374699	-12600	0
11	11	ÄÐ	0	1	0	0	1	-1	0	50.00	0	-1	-1	-1	0	60	60	1	10	0	14	2	0	210374701	210374701	-12600	0
11	11	ÄÐ	0	1	0	0	1	-1	0	50.00	0	-1	-1	-1	0	60	60	1	10	0	15	2	0	210374704	210374704	-12600	0
11	11	ÄÐ	0	1	0	0	1	-1	0	50.00	0	-1	-1	-1	0	60	60	1	10	0	16	2	0	210374705	210374705	-12600	0
11	11	ÄÐ	0	1	0	0	1	-1	0	50.00	0	-1	-1	-1	0	60	60	1	10	0	17	2	0	210374707	210374707	-12600	0
