ID	Name	Sex	Session	DistanceError	PracMode	ExperMode	MainTask	SubTask	Background	InitSpeed	CubeNum1	CubeNum2	CubeNum3	CubeNum4	Prototype	RefAxis	MemTaskMode	PracTime	ExperTime	PracTimes	ExperTimes	Pra_Test	PointNum	PointTime	ObjPointX	ObjPointY	PostPointX	PostPointY	Distance	Hit	ObjSpeedX	ObjSpeedY	PostSpeedX	PostSpeedY
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	1	66580867	938	371	638	371	300.00	0	-0.00	-10.00	0.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	2	66580907	937	370	638	371	299.00	0	-0.01	-10.00	200.00	200.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	3	66580947	937	370	646	379	291.14	0	-0.03	-10.00	200.00	200.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	4	66580987	937	369	654	387	283.57	0	-0.04	-10.00	200.00	200.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	5	66581027	937	369	662	395	276.23	0	-0.05	-10.00	200.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	6	66581067	937	369	670	395	268.26	0	-0.07	-10.00	0.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	7	66581107	937	368	670	395	268.36	0	-0.08	-10.00	0.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	8	66581147	937	368	670	395	268.36	0	-0.09	-10.00	0.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	9	66581187	937	367	670	395	268.46	0	-0.11	-10.00	-200.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	10	66581227	937	367	662	395	276.42	0	-0.12	-10.00	-200.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	11	66581267	937	367	653	395	285.38	0	-0.13	-10.00	-200.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	12	66581307	937	366	645	395	293.44	0	-0.15	-10.00	-200.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	13	66581347	937	366	637	395	301.40	0	-0.16	-10.00	0.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	14	66581387	937	365	637	395	301.50	0	-0.17	-10.00	0.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	15	66581427	937	365	637	395	301.50	0	-0.19	-10.00	0.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	16	66581467	937	365	637	395	301.50	0	-0.20	-10.00	0.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	17	66581507	937	364	637	395	301.60	0	-0.21	-10.00	0.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	18	66581547	937	364	637	395	301.60	0	-0.23	-10.00	0.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	19	66581587	937	363	637	395	301.70	0	-0.24	-10.00	0.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	20	66581627	937	363	637	395	301.70	0	-0.25	-10.00	0.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	21	66581667	937	363	637	395	301.70	0	-0.27	-10.00	0.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	22	66581707	937	362	637	395	301.81	0	-0.28	-10.00	0.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	23	66581747	937	362	637	395	301.81	0	-0.29	-10.00	0.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	24	66581787	937	361	637	395	301.92	0	-0.31	-10.00	0.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	25	66581827	937	361	637	395	301.92	0	-0.32	-9.99	0.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	26	66581867	937	361	637	395	301.92	0	-0.33	-9.99	0.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	27	66581907	937	360	637	395	302.03	0	-0.35	-9.99	0.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	28	66581947	937	360	637	395	302.03	0	-0.36	-9.99	0.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	29	66581987	937	359	637	395	302.15	0	-0.37	-9.99	0.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	30	66582027	937	359	637	395	302.15	0	-0.39	-9.99	0.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	31	66582067	937	359	637	395	302.15	0	-0.40	-9.99	0.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	32	66582107	937	358	637	395	302.27	0	-0.41	-9.99	0.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	33	66582147	937	358	637	395	302.27	0	-0.43	-9.99	0.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	34	66582187	937	357	637	395	302.40	0	-0.44	-9.99	0.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	35	66582227	937	357	637	395	302.40	0	-0.45	-9.99	0.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	36	66582267	937	357	637	395	302.40	0	-0.47	-9.99	0.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	37	66582307	937	356	637	395	302.52	0	-0.48	-9.99	0.00	0.00
11	11	ÄÐ	0	10.00	1	0	1	1	0	0.00	1	0	0	0	0	0	0	60	60	1	1	0	38	66582347	937	356	637	395	302.52	0	-0.49	-9.99	0.00	0.00
