Pra_Test	PointNum	PointTime	ObjPointX	ObjPointY	PostPointX	PostPointY	Distance	Hit	ObjSpeedX	ObjSpeedY	PostSpeedX	PostSpeedY
1	1	624789	1259	597	960	600	299.02	0	-0.09	-10.00	200.00	0.00
1	2	624830	1259	597	966	600	293.02	0	-0.10	-10.00	200.00	-200.00
1	3	624871	1259	596	974	591	285.04	0	-0.11	-10.00	0.00	0.00
1	4	624912	1259	596	974	591	285.04	0	-0.13	-10.00	0.00	0.00
1	5	624953	1259	595	974	591	285.03	0	-0.14	-10.00	0.00	0.00
1	6	624994	1259	595	974	591	285.03	0	-0.16	-10.00	0.00	0.00
1	7	625035	1259	595	974	591	285.03	0	-0.17	-10.00	0.00	0.00
1	8	625076	1259	594	974	591	285.02	0	-0.18	-10.00	0.00	0.00
1	9	625117	1259	594	974	591	285.02	0	-0.19	-10.00	0.00	0.00
1	10	625158	1259	593	974	591	285.01	0	-0.21	-10.00	0.00	0.00
1	11	625198	1259	593	974	591	285.01	0	-0.22	-10.00	0.00	0.00
1	12	625239	1259	592	974	591	285.00	0	-0.23	-10.00	0.00	0.00
1	13	625280	1259	592	974	591	285.00	0	-0.25	-10.00	0.00	-200.00
1	14	625321	1259	592	974	583	285.14	0	-0.26	-10.00	0.00	-200.00
1	15	625362	1259	591	974	574	285.51	0	-0.28	-10.00	0.00	-200.00
1	16	625403	1259	591	974	566	286.09	0	-0.29	-10.00	0.00	-200.00
1	17	625444	1259	590	974	557	286.90	0	-0.31	-10.00	0.00	-200.00
1	18	625485	1259	590	974	550	287.79	0	-0.32	-9.99	0.00	0.00
1	19	625526	1259	590	974	550	287.79	0	-0.33	-9.99	0.00	0.00
1	20	625567	1259	589	974	550	287.66	0	-0.35	-9.99	0.00	0.00
1	21	625608	1259	589	974	550	287.66	0	-0.36	-9.99	0.00	0.00
1	22	625649	1259	588	974	550	287.52	0	-0.37	-9.99	0.00	0.00
1	23	625690	1259	588	974	550	287.52	0	-0.38	-9.99	200.00	0.00
1	24	625731	1259	588	983	550	278.60	0	-0.40	-9.99	200.00	200.00
1	25	625772	1259	587	991	559	269.46	0	-0.41	-9.99	200.00	200.00
1	26	625813	1259	587	1000	567	259.77	0	-0.43	-9.99	200.00	200.00
1	27	625854	1259	586	1008	576	251.20	0	-0.44	-9.99	200.00	200.00
1	28	625895	1259	586	1017	585	242.00	0	-0.46	-9.99	200.00	200.00
1	29	625936	1259	586	1024	591	235.05	0	-0.47	-9.99	200.00	200.00
1	30	625977	1259	585	1032	600	227.50	0	-0.48	-9.99	200.00	200.00
1	31	626018	1259	585	1040	608	220.20	0	-0.49	-9.99	200.00	200.00
1	32	626059	1259	584	1049	617	212.58	0	-0.51	-9.99	200.00	200.00
1	33	626100	1259	584	1058	625	205.14	0	-0.52	-9.99	200.00	0.00
1	34	626140	1259	583	1064	625	199.47	0	-0.53	-9.99	200.00	0.00
1	35	626181	1259	583	1073	625	190.68	0	-0.55	-9.98	200.00	-200.00
1	36	626222	1259	583	1081	617	181.22	0	-0.56	-9.98	200.00	-200.00
1	37	626263	1259	582	1090	608	170.99	0	-0.58	-9.98	200.00	-200.00
1	38	626304	1259	582	1099	599	160.90	0	-0.59	-9.98	200.00	-200.00
1	39	626345	1259	581	1105	593	154.47	0	-0.60	-9.98	200.00	-200.00
1	40	626386	1259	581	1114	584	145.03	0	-0.62	-9.98	200.00	-200.00
1	41	626427	1259	581	1122	576	137.09	0	-0.63	-9.98	200.00	-200.00
1	42	626467	1259	580	1131	567	128.66	0	-0.65	-9.98	200.00	-200.00
1	43	626508	1259	580	1140	558	121.02	0	-0.66	-9.98	200.00	-200.00
1	44	626549	1259	579	1148	550	114.73	0	-0.67	-9.98	200.00	-200.00
1	45	626590	1259	579	1155	543	110.05	0	-0.69	-9.98	200.00	-200.00
1	46	626631	1259	579	1163	535	105.60	0	-0.70	-9.98	200.00	-200.00
1	47	626672	1259	578	1172	526	101.36	0	-0.71	-9.97	200.00	-200.00
1	48	626713	1259	578	1181	517	99.02	0	-0.73	-9.97	200.00	0.00
1	49	626754	1259	577	1189	517	92.20	0	-0.74	-9.97	200.00	0.00
1	50	626795	1259	577	1195	517	87.73	0	-0.75	-9.97	200.00	0.00
1	51	626836	1259	576	1204	517	80.66	0	-0.77	-9.97	200.00	200.00
1	52	626877	1259	576	1213	526	67.94	0	-0.78	-9.97	200.00	200.00
1	53	626918	1259	576	1222	535	55.23	0	-0.80	-9.97	200.00	200.00
1	54	626959	1259	575	1230	543	43.19	0	-0.81	-9.97	0.00	0.00
