Pra_Test	PointNum	PointTime	ObjPointX	ObjPointY	PostPointX	PostPointY	Distance	Hit	ObjSpeedX	ObjSpeedY	PostSpeedX	PostSpeedY
1	1	18719591	1259	597	960	600	299.02	0	-0.04	-5.00	0.00	-200.00
1	2	18719631	1259	597	960	594	299.02	0	-0.05	-5.00	0.00	-200.00
1	3	18719672	1259	597	960	585	299.24	0	-0.05	-5.00	0.00	-200.00
1	4	18719713	1259	596	960	576	299.67	0	-0.05	-5.00	0.00	-200.00
1	5	18719754	1259	596	960	568	300.31	0	-0.06	-5.00	0.00	-200.00
1	6	18719794	1259	596	960	559	301.28	0	-0.06	-5.00	0.00	0.00
1	7	18719835	1259	596	960	559	301.28	0	-0.06	-5.00	0.00	0.00
1	8	18719876	1259	595	960	559	301.16	0	-0.07	-5.00	0.00	0.00
1	9	18719916	1259	595	960	559	301.16	0	-0.07	-5.00	0.00	0.00
1	10	18719957	1259	595	960	559	301.16	0	-0.07	-5.00	0.00	0.00
1	11	18719998	1259	595	960	559	301.16	0	-0.08	-5.00	0.00	0.00
1	12	18720039	1259	595	960	559	301.16	0	-0.08	-5.00	0.00	0.00
1	13	18720079	1259	594	960	559	301.04	0	-0.08	-5.00	0.00	0.00
1	14	18720120	1259	594	960	559	301.04	0	-0.09	-5.00	0.00	0.00
1	15	18720161	1259	594	960	559	301.04	0	-0.09	-5.00	0.00	0.00
1	16	18720201	1259	594	960	559	301.04	0	-0.09	-5.00	0.00	0.00
1	17	18720242	1259	594	960	559	301.04	0	-0.10	-5.00	0.00	0.00
1	18	18720282	1259	593	960	559	300.93	0	-0.10	-5.00	0.00	0.00
1	19	18720323	1259	593	960	559	300.93	0	-0.10	-5.00	-200.00	0.00
1	20	18720364	1259	593	951	559	309.87	0	-0.11	-5.00	-200.00	0.00
1	21	18720405	1259	593	942	559	318.82	0	-0.11	-5.00	-200.00	0.00
1	22	18720446	1259	593	934	559	326.77	0	-0.12	-5.00	-200.00	0.00
1	23	18720487	1259	592	927	559	333.64	0	-0.12	-5.00	-200.00	0.00
1	24	18720528	1259	592	918	559	342.59	0	-0.12	-5.00	0.00	0.00
1	25	18720568	1259	592	918	559	342.59	0	-0.13	-5.00	0.00	0.00
1	26	18720609	1259	592	918	559	342.59	0	-0.13	-5.00	0.00	0.00
1	27	18720650	1259	592	918	559	342.59	0	-0.13	-5.00	200.00	0.00
1	28	18720691	1259	591	927	559	333.54	0	-0.14	-5.00	200.00	0.00
1	29	18720731	1259	591	933	559	327.57	0	-0.14	-5.00	200.00	0.00
1	30	18720772	1259	591	942	559	318.61	0	-0.14	-5.00	200.00	0.00
1	31	18720812	1259	591	951	559	309.66	0	-0.15	-5.00	200.00	0.00
1	32	18720853	1259	591	959	559	301.70	0	-0.15	-5.00	200.00	0.00
1	33	18720894	1259	590	968	559	292.65	0	-0.15	-5.00	200.00	0.00
1	34	18720934	1259	590	974	559	286.68	0	-0.16	-5.00	200.00	0.00
1	35	18720975	1259	590	983	559	277.74	0	-0.16	-5.00	200.00	0.00
1	36	18721016	1259	590	991	559	269.79	0	-0.16	-5.00	200.00	0.00
1	37	18721057	1259	590	1000	559	260.85	0	-0.17	-5.00	200.00	0.00
1	38	18721097	1259	589	1009	559	251.79	0	-0.17	-5.00	200.00	0.00
1	39	18721138	1259	589	1017	559	243.85	0	-0.17	-5.00	200.00	0.00
1	40	18721178	1259	589	1024	559	236.91	0	-0.18	-5.00	200.00	0.00
1	41	18721219	1259	589	1032	559	228.97	0	-0.18	-5.00	200.00	0.00
1	42	18721259	1259	588	1041	559	219.92	0	-0.18	-5.00	200.00	0.00
1	43	18721300	1259	588	1050	559	211.00	0	-0.19	-5.00	200.00	0.00
1	44	18721340	1259	588	1056	559	205.06	0	-0.19	-5.00	200.00	0.00
1	45	18721380	1259	588	1065	559	196.16	0	-0.19	-5.00	200.00	0.00
1	46	18721420	1259	588	1073	559	188.25	0	-0.20	-5.00	200.00	0.00
