Pra_Test	PointNum	PointTime	ObjPointX	ObjPointY	PostPointX	PostPointY	Distance	Hit	ObjSpeedX	ObjSpeedY	PostSpeedX	PostSpeedY
0	1	61419752	812	384	512	384	300.00	0	-0.00	-5.00	200.00	0.00
0	2	61419792	811	383	518	384	293.00	0	-0.00	-5.00	200.00	0.00
0	3	61419833	811	383	528	384	283.00	0	-0.01	-5.00	200.00	0.00
0	4	61419874	811	383	535	384	276.00	0	-0.01	-5.00	200.00	0.00
0	5	61419915	811	383	544	384	267.00	0	-0.01	-5.00	200.00	0.00
0	6	61419956	811	383	551	384	260.00	0	-0.02	-5.00	200.00	0.00
0	7	61419996	811	382	560	384	251.01	0	-0.02	-5.00	200.00	0.00
0	8	61420037	811	382	563	384	248.01	0	-0.02	-5.00	200.00	0.00
0	9	61420078	811	382	577	384	234.01	0	-0.03	-5.00	200.00	0.00
0	10	61420119	811	382	584	384	227.01	0	-0.03	-5.00	200.00	0.00
0	11	61420160	811	381	593	384	218.02	0	-0.03	-5.00	200.00	0.00
0	12	61420201	811	381	600	384	211.02	0	-0.04	-5.00	200.00	0.00
0	13	61420241	811	381	610	384	201.02	0	-0.04	-5.00	200.00	0.00
0	14	61420282	811	381	617	384	194.02	0	-0.04	-5.00	200.00	0.00
0	15	61420323	811	381	626	384	185.02	0	-0.05	-5.00	200.00	0.00
0	16	61420364	811	380	633	384	178.04	0	-0.05	-5.00	200.00	0.00
0	17	61420405	811	380	642	384	169.05	0	-0.05	-5.00	200.00	0.00
0	18	61420445	811	380	649	384	162.05	0	-0.06	-5.00	200.00	0.00
0	19	61420486	811	380	659	384	152.05	0	-0.06	-5.00	200.00	0.00
0	20	61420527	811	380	666	384	145.06	0	-0.06	-5.00	200.00	0.00
0	21	61420567	811	379	673	384	138.09	0	-0.07	-5.00	200.00	0.00
0	22	61420608	811	379	682	384	129.10	0	-0.07	-5.00	200.00	0.00
0	23	61420649	811	379	689	384	122.10	0	-0.07	-5.00	200.00	0.00
0	24	61420690	811	379	699	384	112.11	0	-0.08	-5.00	200.00	0.00
0	25	61420731	811	379	706	384	105.12	0	-0.08	-5.00	200.00	0.00
0	26	61420772	811	378	715	384	96.19	0	-0.08	-5.00	200.00	0.00
0	27	61420813	811	378	722	384	89.20	0	-0.09	-5.00	200.00	0.00
0	28	61420854	811	378	732	384	79.23	0	-0.09	-5.00	200.00	0.00
0	29	61420895	811	378	739	384	72.25	0	-0.09	-5.00	200.00	0.00
0	30	61420936	811	378	748	384	63.29	0	-0.10	-5.00	200.00	0.00
0	31	61420977	811	377	755	384	56.44	0	-0.10	-5.00	200.00	0.00
0	32	61421018	811	377	764	384	47.52	0	-0.11	-5.00	200.00	0.00
0	33	61421058	811	377	772	384	39.62	0	-0.11	-5.00	0.00	0.00
0	34	61421099	811	377	772	384	39.62	0	-0.11	-5.00	0.00	0.00
0	35	61421140	811	377	772	384	39.62	0	-0.12	-5.00	0.00	0.00
0	36	61421181	811	376	772	384	39.81	0	-0.12	-5.00	0.00	0.00
0	37	61421221	811	376	772	384	39.81	0	-0.12	-5.00	0.00	0.00
0	38	61421262	811	376	772	384	39.81	0	-0.13	-5.00	0.00	0.00
