Pra_Test	PointNum	PointTime	ObjPointX	ObjPointY	PostPointX	PostPointY	Distance	Hit	ObjSpeedX	ObjSpeedY	PostSpeedX	PostSpeedY
1	1	2076342	1259	597	960	600	299.02	0	-0.09	-10.00	31.00	0.00
1	2	2076382	1259	597	960	600	299.02	0	-0.10	-10.00	31.00	0.00
1	3	2076423	1259	596	962	600	297.03	0	-0.11	-10.00	31.00	0.00
1	4	2076463	1259	596	963	600	296.03	0	-0.13	-10.00	37.00	0.00
1	5	2076504	1259	595	965	600	294.04	0	-0.14	-10.00	0.00	-200.00
1	6	2076545	1259	595	965	591	294.03	0	-0.15	-10.00	0.00	-200.00
1	7	2076586	1259	595	965	584	294.21	0	-0.17	-10.00	0.00	-200.00
1	8	2076627	1259	594	965	575	294.61	0	-0.18	-10.00	0.00	-200.00
1	9	2076668	1259	594	965	567	295.24	0	-0.19	-10.00	0.00	-200.00
1	10	2076709	1259	593	965	558	296.08	0	-0.21	-10.00	0.00	-200.00
1	11	2076750	1259	593	965	551	296.98	0	-0.22	-10.00	0.00	-200.00
1	12	2076791	1259	592	965	542	298.22	0	-0.24	-10.00	0.00	-200.00
1	13	2076832	1259	592	965	535	299.47	0	-0.25	-10.00	0.00	-200.00
1	14	2076873	1259	592	965	526	301.32	0	-0.26	-10.00	0.00	-200.00
1	15	2076914	1259	591	965	518	302.93	0	-0.28	-10.00	0.00	-82.00
1	16	2076955	1259	591	965	514	303.92	0	-0.29	-10.00	0.00	0.00
1	17	2076996	1259	590	965	514	303.66	0	-0.30	-10.00	0.00	0.00
1	18	2077037	1259	590	965	514	303.66	0	-0.32	-9.99	0.00	0.00
1	19	2077078	1259	590	965	514	303.66	0	-0.33	-9.99	0.00	0.00
1	20	2077118	1259	589	965	514	303.42	0	-0.35	-9.99	0.00	0.00
1	21	2077159	1259	589	965	514	303.42	0	-0.36	-9.99	72.00	0.00
1	22	2077200	1259	588	968	514	300.26	0	-0.37	-9.99	200.00	0.00
1	23	2077241	1259	588	975	514	293.48	0	-0.38	-9.99	200.00	104.00
1	24	2077282	1259	588	983	519	284.49	0	-0.40	-9.99	200.00	150.00
1	25	2077323	1259	587	992	525	274.10	0	-0.41	-9.99	200.00	149.00
