Pra_Test	PointNum	PointTime	ObjPointX	ObjPointY	PostPointX	PostPointY	Distance	Hit	ObjSpeedX	ObjSpeedY	PostSpeedX	PostSpeedY
1	1	3403217	1259	597	960	600	299.02	0	-0.04	-5.00	200.00	0.00
1	2	3403258	1259	597	966	600	293.02	0	-0.05	-5.00	200.00	200.00
1	3	3403299	1259	597	974	608	285.21	0	-0.05	-5.00	200.00	200.00
1	4	3403340	1259	596	983	616	276.72	0	-0.05	-5.00	200.00	200.00
1	5	3403380	1259	596	992	625	268.57	0	-0.06	-5.00	200.00	200.00
1	6	3403420	1259	596	1000	633	261.63	0	-0.06	-5.00	200.00	0.00
1	7	3403461	1259	596	1006	633	255.69	0	-0.06	-5.00	0.00	0.00
1	8	3403502	1259	595	1006	633	255.84	0	-0.07	-5.00	0.00	0.00
1	9	3403543	1259	595	1006	633	255.84	0	-0.07	-5.00	0.00	0.00
1	10	3403583	1259	595	1006	633	255.84	0	-0.07	-5.00	0.00	0.00
1	11	3403624	1259	595	1006	633	255.84	0	-0.08	-5.00	0.00	0.00
1	12	3403665	1259	595	1006	633	255.84	0	-0.08	-5.00	0.00	0.00
1	13	3403705	1259	594	1006	633	255.99	0	-0.08	-5.00	0.00	0.00
1	14	3403746	1259	594	1006	633	255.99	0	-0.09	-5.00	0.00	0.00
1	15	3403787	1259	594	1006	633	255.99	0	-0.09	-5.00	0.00	0.00
1	16	3403828	1259	594	1006	633	255.99	0	-0.09	-5.00	0.00	0.00
1	17	3403869	1259	594	1006	633	255.99	0	-0.10	-5.00	0.00	0.00
1	18	3403909	1259	593	1006	633	256.14	0	-0.10	-5.00	0.00	0.00
1	19	3403950	1259	593	1006	633	256.14	0	-0.10	-5.00	0.00	0.00
1	20	3403991	1259	593	1006	633	256.14	0	-0.11	-5.00	0.00	0.00
1	21	3404032	1259	593	1006	633	256.14	0	-0.11	-5.00	0.00	0.00
1	22	3404072	1259	593	1006	633	256.14	0	-0.12	-5.00	0.00	0.00
1	23	3404113	1259	592	1006	633	256.30	0	-0.12	-5.00	0.00	0.00
1	24	3404153	1259	592	1006	633	256.30	0	-0.12	-5.00	0.00	0.00
1	25	3404194	1259	592	1006	633	256.30	0	-0.12	-5.00	0.00	0.00
1	26	3404234	1259	592	1006	633	256.30	0	-0.13	-5.00	0.00	0.00
1	27	3404275	1259	592	1006	633	256.30	0	-0.13	-5.00	0.00	0.00
1	28	3404316	1259	591	1006	633	256.46	0	-0.14	-5.00	0.00	0.00
1	29	3404356	1259	591	1006	633	256.46	0	-0.14	-5.00	0.00	0.00
1	30	3404396	1259	591	1006	633	256.46	0	-0.14	-5.00	0.00	0.00
1	31	3404437	1259	591	1006	633	256.46	0	-0.15	-5.00	0.00	0.00
1	32	3404478	1259	591	1006	633	256.46	0	-0.15	-5.00	0.00	0.00
1	33	3404519	1259	590	1006	633	256.63	0	-0.15	-5.00	0.00	0.00
1	34	3404562	1259	590	1006	633	256.63	0	-0.16	-5.00	0.00	0.00
1	35	3404602	1259	590	1006	633	256.63	0	-0.16	-5.00	0.00	0.00
1	36	3404643	1259	590	1006	633	256.63	0	-0.16	-5.00	0.00	0.00
1	37	3404684	1259	590	1006	633	256.63	0	-0.17	-5.00	0.00	0.00
1	38	3404725	1259	589	1006	633	256.80	0	-0.17	-5.00	0.00	0.00
1	39	3404766	1259	589	1006	633	256.80	0	-0.17	-5.00	0.00	0.00
1	40	3404807	1259	589	1006	633	256.80	0	-0.18	-5.00	0.00	0.00
1	41	3404848	1259	589	1006	633	256.80	0	-0.18	-5.00	0.00	0.00
1	42	3404889	1259	589	1006	633	256.80	0	-0.18	-5.00	0.00	0.00
1	43	3404930	1259	588	1006	633	256.97	0	-0.19	-5.00	0.00	0.00
1	44	3404971	1259	588	1006	633	256.97	0	-0.19	-5.00	0.00	0.00
1	45	3405012	1259	588	1006	633	256.97	0	-0.19	-5.00	0.00	0.00
1	46	3405053	1259	588	1006	633	256.97	0	-0.20	-5.00	0.00	0.00
1	47	3405094	1259	587	1006	633	257.15	0	-0.20	-5.00	0.00	0.00
1	48	3405135	1259	587	1006	633	257.15	0	-0.20	-5.00	0.00	0.00
1	49	3405176	1259	587	1006	633	257.15	0	-0.21	-5.00	0.00	0.00
1	50	3405217	1259	587	1006	633	257.15	0	-0.21	-5.00	0.00	0.00
1	51	3405258	1259	587	1006	633	257.15	0	-0.21	-5.00	0.00	0.00
1	52	3405299	1259	586	1006	633	257.33	0	-0.22	-5.00	0.00	0.00
1	53	3405340	1259	586	1006	633	257.33	0	-0.22	-5.00	0.00	0.00
1	54	3405381	1259	586	1006	633	257.33	0	-0.22	-4.99	0.00	0.00
1	55	3405422	1259	586	1006	633	257.33	0	-0.23	-4.99	0.00	0.00
1	56	3405463	1259	586	1006	633	257.33	0	-0.23	-4.99	0.00	0.00
1	57	3405504	1259	585	1006	633	257.51	0	-0.23	-4.99	0.00	0.00
1	58	3405545	1259	585	1006	633	257.51	0	-0.24	-4.99	0.00	0.00
1	59	3405586	1259	585	1006	633	257.51	0	-0.24	-4.99	0.00	0.00
1	60	3405627	1259	585	1006	633	257.51	0	-0.25	-4.99	0.00	0.00
1	61	3405668	1259	585	1006	633	257.51	0	-0.25	-4.99	0.00	0.00
1	62	3405709	1259	584	1006	633	257.70	0	-0.25	-4.99	0.00	0.00
1	63	3405750	1259	584	1006	633	257.70	0	-0.25	-4.99	0.00	0.00
1	64	3405791	1259	584	1006	633	257.70	0	-0.26	-4.99	0.00	0.00
1	65	3405832	1259	584	1006	633	257.70	0	-0.26	-4.99	0.00	0.00
1	66	3405872	1259	584	1006	633	257.70	0	-0.27	-4.99	0.00	0.00
1	67	3405912	1259	583	1006	633	257.89	0	-0.27	-4.99	0.00	0.00
1	68	3405952	1259	583	1006	633	257.89	0	-0.27	-4.99	0.00	0.00
1	69	3405992	1259	583	1006	633	257.89	0	-0.28	-4.99	0.00	0.00
1	70	3406033	1259	583	1006	633	257.89	0	-0.28	-4.99	0.00	0.00
1	71	3406074	1259	583	1006	633	257.89	0	-0.28	-4.99	0.00	0.00
1	72	3406115	1259	582	1006	633	258.09	0	-0.29	-4.99	0.00	0.00
1	73	3406156	1259	582	1006	633	258.09	0	-0.29	-4.99	0.00	0.00
1	74	3406197	1259	582	1006	633	258.09	0	-0.29	-4.99	0.00	0.00
1	75	3406237	1259	582	1006	633	258.09	0	-0.30	-4.99	0.00	0.00
1	76	3406278	1259	582	1006	633	258.09	0	-0.30	-4.99	0.00	0.00
1	77	3406319	1259	581	1006	633	258.29	0	-0.30	-4.99	0.00	0.00
1	78	3406359	1259	581	1006	633	258.29	0	-0.31	-4.99	0.00	0.00
1	79	3406400	1259	581	1006	633	258.29	0	-0.31	-4.99	0.00	0.00
1	80	3406441	1259	581	1006	633	258.29	0	-0.31	-4.99	0.00	0.00
1	81	3406482	1259	581	1006	633	258.29	0	-0.32	-4.99	0.00	0.00
1	82	3406523	1259	580	1006	633	258.49	0	-0.32	-4.99	0.00	0.00
1	83	3406564	1259	580	1006	633	258.49	0	-0.32	-4.99	0.00	0.00
1	84	3406604	1259	580	1006	633	258.49	0	-0.33	-4.99	0.00	0.00
1	85	3406645	1259	580	1006	633	258.49	0	-0.33	-4.99	0.00	0.00
1	86	3406686	1259	579	1006	633	258.70	0	-0.33	-4.99	0.00	0.00
1	87	3406726	1259	579	1006	633	258.70	0	-0.34	-4.99	0.00	0.00
1	88	3406767	1259	579	1006	633	258.70	0	-0.34	-4.99	0.00	0.00
1	89	3406808	1259	579	1006	633	258.70	0	-0.34	-4.99	0.00	0.00
