Pra_Test	PointNum	PointTime	ObjPointX	ObjPointY	PostPointX	PostPointY	Distance	Hit	ObjSpeedX	ObjSpeedY	PostSpeedX	PostSpeedY
1	1	3298857	1259	597	960	600	299.02	0	-0.04	-5.00	0.00	-200.00
1	2	3298898	1259	597	960	592	299.04	0	-0.05	-5.00	0.00	-200.00
1	3	3298939	1259	597	960	585	299.24	0	-0.05	-5.00	0.00	-200.00
1	4	3298980	1259	596	960	575	299.74	0	-0.05	-5.00	0.00	-200.00
1	5	3299021	1259	596	960	567	300.40	0	-0.06	-5.00	0.00	-200.00
1	6	3299062	1259	596	960	560	301.16	0	-0.06	-5.00	200.00	-200.00
1	7	3299103	1259	596	968	552	294.31	0	-0.06	-5.00	0.00	0.00
1	8	3299144	1259	595	968	552	294.16	0	-0.07	-5.00	0.00	0.00
1	9	3299185	1259	595	968	552	294.16	0	-0.07	-5.00	0.00	0.00
1	10	3299226	1259	595	968	552	294.16	0	-0.07	-5.00	0.00	0.00
1	11	3299267	1259	595	968	552	294.16	0	-0.08	-5.00	0.00	0.00
1	12	3299308	1259	595	968	552	294.16	0	-0.08	-5.00	0.00	0.00
1	13	3299349	1259	594	968	552	294.02	0	-0.08	-5.00	200.00	200.00
1	14	3299390	1259	594	977	561	283.92	0	-0.09	-5.00	200.00	200.00
1	15	3299431	1259	594	985	569	275.14	0	-0.09	-5.00	200.00	200.00
1	16	3299472	1259	594	992	576	267.61	0	-0.09	-5.00	200.00	200.00
1	17	3299513	1259	594	1001	584	258.19	0	-0.10	-5.00	200.00	200.00
1	18	3299554	1259	593	1009	593	250.00	0	-0.10	-5.00	200.00	200.00
1	19	3299595	1259	593	1018	601	241.13	0	-0.10	-5.00	200.00	200.00
1	20	3299636	1259	593	1026	610	233.62	0	-0.11	-5.00	200.00	200.00
1	21	3299677	1259	593	1033	616	227.17	0	-0.11	-5.00	200.00	200.00
1	22	3299718	1259	593	1042	625	219.35	0	-0.11	-5.00	200.00	200.00
1	23	3299759	1259	592	1050	633	212.98	0	-0.12	-5.00	200.00	0.00
1	24	3299800	1259	592	1058	633	205.14	0	-0.12	-5.00	0.00	0.00
1	25	3299841	1259	592	1058	633	205.14	0	-0.13	-5.00	0.00	0.00
1	26	3299882	1259	592	1058	633	205.14	0	-0.13	-5.00	0.00	0.00
1	27	3299923	1259	592	1058	633	205.14	0	-0.13	-5.00	-200.00	0.00
1	28	3299963	1259	591	1050	633	213.18	0	-0.14	-5.00	-200.00	0.00
