Pra_Test	PointNum	PointTime	ObjPointX	ObjPointY	PostPointX	PostPointY	Distance	Hit	ObjSpeedX	ObjSpeedY	PostSpeedX	PostSpeedY
1	1	19971208	1259	597	960	600	299.02	0	-0.04	-5.00	0.00	-200.00
1	2	19971249	1259	597	960	592	299.04	0	-0.05	-5.00	0.00	-200.00
1	3	19971289	1259	597	960	585	299.24	0	-0.05	-5.00	0.00	-200.00
1	4	19971330	1259	596	960	576	299.67	0	-0.05	-5.00	0.00	-200.00
1	5	19971371	1259	596	960	567	300.40	0	-0.06	-5.00	0.00	-200.00
1	6	19971411	1259	596	960	559	301.28	0	-0.06	-5.00	0.00	-200.00
1	7	19971452	1259	596	960	553	302.08	0	-0.06	-5.00	0.00	-200.00
1	8	19971493	1259	595	960	544	303.32	0	-0.07	-5.00	0.00	-200.00
1	9	19971534	1259	595	960	535	304.96	0	-0.07	-5.00	0.00	-200.00
1	10	19971575	1259	595	960	527	306.63	0	-0.07	-5.00	0.00	0.00
1	11	19971616	1259	595	960	527	306.63	0	-0.08	-5.00	0.00	0.00
1	12	19971657	1259	595	960	527	306.63	0	-0.08	-5.00	0.00	0.00
1	13	19971698	1259	594	960	527	306.41	0	-0.08	-5.00	0.00	0.00
1	14	19971739	1259	594	960	527	306.41	0	-0.09	-5.00	0.00	0.00
1	15	19971780	1259	594	960	527	306.41	0	-0.09	-5.00	0.00	0.00
1	16	19971821	1259	594	960	527	306.41	0	-0.09	-5.00	0.00	0.00
1	17	19971862	1259	594	960	527	306.41	0	-0.10	-5.00	0.00	0.00
1	18	19971903	1259	593	960	527	306.20	0	-0.10	-5.00	0.00	0.00
1	19	19971944	1259	593	960	527	306.20	0	-0.10	-5.00	0.00	0.00
1	20	19971985	1259	593	960	527	306.20	0	-0.11	-5.00	0.00	0.00
1	21	19972026	1259	593	960	527	306.20	0	-0.11	-5.00	0.00	0.00
1	22	19972067	1259	593	960	527	306.20	0	-0.12	-5.00	0.00	200.00
1	23	19972108	1259	592	960	533	304.77	0	-0.12	-5.00	200.00	200.00
1	24	19972149	1259	592	968	542	295.26	0	-0.12	-5.00	200.00	200.00
1	25	19972190	1259	592	977	550	285.11	0	-0.13	-5.00	200.00	200.00
1	26	19972231	1259	592	985	559	275.98	0	-0.13	-5.00	200.00	200.00
1	27	19972272	1259	592	994	567	266.18	0	-0.13	-5.00	0.00	0.00
1	28	19972313	1259	591	994	567	266.08	0	-0.14	-5.00	0.00	0.00
1	29	19972353	1259	591	994	567	266.08	0	-0.14	-5.00	0.00	0.00
1	30	19972394	1259	591	994	567	266.08	0	-0.14	-5.00	0.00	0.00
1	31	19972435	1259	591	994	567	266.08	0	-0.15	-5.00	0.00	0.00
1	32	19972476	1259	591	994	567	266.08	0	-0.15	-5.00	0.00	0.00
1	33	19972517	1259	590	994	567	266.00	0	-0.15	-5.00	0.00	0.00
1	34	19972558	1259	590	994	567	266.00	0	-0.16	-5.00	0.00	0.00
1	35	19972599	1259	590	994	567	266.00	0	-0.16	-5.00	0.00	0.00
1	36	19972640	1259	590	994	567	266.00	0	-0.16	-5.00	0.00	0.00
1	37	19972681	1259	590	994	567	266.00	0	-0.17	-5.00	0.00	0.00
1	38	19972722	1259	589	994	567	265.91	0	-0.17	-5.00	0.00	0.00
1	39	19972763	1259	589	994	567	265.91	0	-0.17	-5.00	0.00	0.00
1	40	19972804	1259	589	994	567	265.91	0	-0.18	-5.00	0.00	0.00
1	41	19972845	1259	589	994	567	265.91	0	-0.18	-5.00	0.00	0.00
1	42	19972886	1259	588	994	567	265.83	0	-0.18	-5.00	0.00	0.00
1	43	19972927	1259	588	994	567	265.83	0	-0.19	-5.00	0.00	0.00
1	44	19972967	1259	588	994	567	265.83	0	-0.19	-5.00	0.00	0.00
1	45	19973007	1259	588	994	567	265.83	0	-0.19	-5.00	0.00	0.00
