Pra_Test	PointNum	PointTime	ObjPointX	ObjPointY	PostPointX	PostPointY	Distance	Hit	ObjSpeedX	ObjSpeedY	PostSpeedX	PostSpeedY
1	1	21990694	1259	597	960	600	299.02	0	-0.04	-5.00	0.00	-200.00
1	2	21990735	1259	597	960	593	299.03	0	-0.05	-5.00	0.00	-200.00
1	3	21990776	1259	597	960	585	299.24	0	-0.05	-5.00	0.00	-200.00
1	4	21990817	1259	596	960	576	299.67	0	-0.05	-5.00	0.00	-200.00
1	5	21990858	1259	596	960	567	300.40	0	-0.06	-5.00	0.00	0.00
1	6	21990899	1259	596	960	567	300.40	0	-0.06	-5.00	0.00	0.00
1	7	21990940	1259	596	960	567	300.40	0	-0.06	-5.00	0.00	0.00
1	8	21990981	1259	595	960	567	300.31	0	-0.07	-5.00	0.00	0.00
1	9	21991022	1259	595	960	567	300.31	0	-0.07	-5.00	0.00	0.00
1	10	21991063	1259	595	960	567	300.31	0	-0.07	-5.00	0.00	0.00
1	11	21991104	1259	595	960	567	300.31	0	-0.08	-5.00	0.00	0.00
1	12	21991145	1259	595	960	567	300.31	0	-0.08	-5.00	0.00	0.00
1	13	21991186	1259	594	960	567	300.22	0	-0.08	-5.00	0.00	0.00
1	14	21991227	1259	594	960	567	300.22	0	-0.09	-5.00	0.00	0.00
1	15	21991268	1259	594	960	567	300.22	0	-0.09	-5.00	0.00	0.00
1	16	21991309	1259	594	960	567	300.22	0	-0.09	-5.00	0.00	0.00
1	17	21991350	1259	594	960	567	300.22	0	-0.10	-5.00	0.00	0.00
1	18	21991391	1259	593	960	567	300.13	0	-0.10	-5.00	0.00	0.00
1	19	21991432	1259	593	960	567	300.13	0	-0.10	-5.00	0.00	0.00
1	20	21991473	1259	593	960	567	300.13	0	-0.11	-5.00	0.00	0.00
1	21	21991514	1259	593	960	567	300.13	0	-0.11	-5.00	0.00	0.00
1	22	21991555	1259	593	960	567	300.13	0	-0.12	-5.00	-200.00	0.00
1	23	21991595	1259	592	951	567	309.01	0	-0.12	-5.00	-200.00	0.00
1	24	21991636	1259	592	944	567	315.99	0	-0.12	-5.00	-200.00	0.00
1	25	21991677	1259	592	936	567	323.97	0	-0.12	-5.00	-200.00	0.00
1	26	21991718	1259	592	927	567	332.94	0	-0.13	-5.00	-200.00	0.00
1	27	21991759	1259	592	918	567	341.92	0	-0.13	-5.00	-200.00	0.00
1	28	21991800	1259	591	910	567	349.82	0	-0.14	-5.00	0.00	0.00
1	29	21991841	1259	591	910	567	349.82	0	-0.14	-5.00	0.00	0.00
1	30	21991882	1259	591	910	567	349.82	0	-0.14	-5.00	0.00	0.00
1	31	21991923	1259	591	910	567	349.82	0	-0.15	-5.00	0.00	0.00
1	32	21991964	1259	591	910	567	349.82	0	-0.15	-5.00	0.00	0.00
1	33	21992005	1259	590	910	567	349.76	0	-0.15	-5.00	0.00	0.00
1	34	21992046	1259	590	910	567	349.76	0	-0.16	-5.00	0.00	0.00
1	35	21992087	1259	590	910	567	349.76	0	-0.16	-5.00	0.00	0.00
1	36	21992128	1259	590	910	567	349.76	0	-0.16	-5.00	0.00	0.00
1	37	21992169	1259	590	910	567	349.76	0	-0.17	-5.00	0.00	0.00
1	38	21992209	1259	589	910	567	349.69	0	-0.17	-5.00	0.00	0.00
1	39	21992250	1259	589	910	567	349.69	0	-0.17	-5.00	0.00	0.00
1	40	21992291	1259	589	910	567	349.69	0	-0.18	-5.00	0.00	0.00
1	41	21992331	1259	589	910	567	349.69	0	-0.18	-5.00	0.00	0.00
1	42	21992372	1259	589	910	567	349.69	0	-0.18	-5.00	0.00	0.00
1	43	21992413	1259	588	910	567	349.63	0	-0.19	-5.00	0.00	0.00
1	44	21992454	1259	588	910	567	349.63	0	-0.19	-5.00	0.00	0.00
1	45	21992495	1259	588	910	567	349.63	0	-0.19	-5.00	0.00	0.00
1	46	21992536	1259	588	910	567	349.63	0	-0.20	-5.00	0.00	0.00
1	47	21992577	1259	587	910	567	349.57	0	-0.20	-5.00	0.00	0.00
1	48	21992618	1259	587	910	567	349.57	0	-0.20	-5.00	0.00	0.00
1	49	21992659	1259	587	910	567	349.57	0	-0.21	-5.00	0.00	0.00
