Pra_Test	Trial	PointNum	PointTime	ObjPointX	ObjPointY	PostPointX	PostPointY	Distance	Hit	ObjSpeedX	ObjSpeedY	PostSpeedX	PostSpeedY
0	1	1133	508850	518	84	508	209	125.40	0	-10.00	-0.23	0.00	0.00
0	1	1134	508890	518	84	508	209	125.40	0	-10.00	-0.22	0.00	0.00
0	1	1135	508931	518	84	508	209	125.40	0	-10.00	-0.21	0.00	0.00
0	1	1136	508972	517	84	508	209	125.32	0	-10.00	-0.19	0.00	0.00
0	1	1137	509013	517	84	508	209	125.32	0	-10.00	-0.18	0.00	0.00
0	1	1138	509054	516	84	508	209	125.26	0	-10.00	-0.17	0.00	0.00
0	1	1139	509095	516	84	508	209	125.26	0	-10.00	-0.15	0.00	0.00
0	1	1140	509136	516	84	508	209	125.26	0	-10.00	-0.14	0.00	0.00
0	1	1141	509177	515	84	508	209	125.20	0	-10.00	-0.13	0.00	0.00
0	1	1142	509218	515	84	508	209	125.20	0	-10.00	-0.11	0.00	0.00
0	1	1143	509259	514	84	508	209	125.14	0	-10.00	-0.10	0.00	0.00
0	1	1144	509299	514	84	508	209	125.14	0	-10.00	-0.08	0.00	0.00
0	1	1145	509340	514	84	508	209	125.14	0	-10.00	-0.07	0.00	0.00
0	1	1146	509381	513	84	508	209	125.10	0	-10.00	-0.06	0.00	0.00
0	1	1147	509421	513	84	508	209	125.10	0	-10.00	-0.04	0.00	0.00
0	1	1148	509462	512	84	508	209	125.06	0	-10.00	-0.03	0.00	0.00
0	1	1149	509503	512	84	508	209	125.06	0	-10.00	-0.01	0.00	0.00
0	1	1150	509544	512	84	508	209	125.06	0	-10.00	-0.00	0.00	0.00
0	1	1151	509585	511	84	508	209	125.04	0	-10.00	0.01	0.00	0.00
0	1	1152	509626	511	84	508	209	125.04	0	-10.00	0.02	0.00	0.00
0	1	1153	509666	510	84	508	209	125.02	0	-10.00	0.04	0.00	0.00
0	1	1154	509707	510	84	508	209	125.02	0	-10.00	0.05	0.00	0.00
0	1	1155	509747	509	84	508	209	125.00	0	-10.00	0.07	0.00	0.00
0	1	1156	509788	509	84	508	209	125.00	0	-10.00	0.08	0.00	0.00
0	1	1157	509828	509	84	508	209	125.00	0	-10.00	0.09	0.00	0.00
0	1	1158	509869	508	84	508	209	125.00	0	-10.00	0.11	0.00	0.00
0	1	1159	509910	508	84	508	209	125.00	0	-10.00	0.12	0.00	0.00
0	1	1160	509951	507	84	508	209	125.00	0	-10.00	0.14	0.00	0.00
0	1	1161	509992	507	84	508	209	125.00	0	-10.00	0.15	0.00	0.00
0	1	1162	510032	507	84	508	209	125.00	0	-10.00	0.16	0.00	0.00
0	1	1163	510073	506	84	508	209	125.02	0	-10.00	0.18	0.00	0.00
0	1	1164	510114	506	84	508	209	125.02	0	-10.00	0.19	0.00	0.00
0	1	1165	510155	505	84	508	209	125.04	0	-10.00	0.20	0.00	0.00
0	1	1166	510196	505	84	508	209	125.04	0	-10.00	0.22	0.00	0.00
0	1	1167	510237	505	84	508	209	125.04	0	-10.00	0.23	0.00	0.00
0	1	1168	510278	504	84	508	209	125.06	0	-10.00	0.24	0.00	0.00
0	1	1169	510319	504	84	508	209	125.06	0	-10.00	0.26	0.00	0.00
0	1	1170	510360	503	84	508	209	125.10	0	-10.00	0.27	0.00	0.00
0	1	1171	510400	503	84	508	209	125.10	0	-10.00	0.28	0.00	0.00
0	1	1172	510441	503	84	508	209	125.10	0	-10.00	0.30	0.00	0.00
0	1	1173	510481	502	84	508	209	125.14	0	-10.00	0.31	0.00	0.00
0	1	1174	510522	502	84	508	209	125.14	0	-9.99	0.33	0.00	0.00
0	1	1175	510563	501	84	508	209	125.20	0	-9.99	0.34	0.00	0.00
0	1	1176	510604	501	84	508	209	125.20	0	-9.99	0.35	0.00	0.00
0	1	1177	510645	500	84	508	209	125.26	0	-9.99	0.37	0.00	0.00
0	1	1178	510685	500	84	508	209	125.26	0	-9.99	0.38	0.00	0.00
0	1	1179	510726	500	84	508	209	125.26	0	-9.99	0.39	0.00	0.00
0	1	1180	510767	499	84	508	209	125.32	0	-9.99	0.41	0.00	0.00
0	1	1181	510808	499	84	508	209	125.32	0	-9.99	0.42	0.00	0.00
0	1	1182	510849	498	84	508	209	125.40	0	-9.99	0.43	0.00	0.00
0	1	1183	510890	498	84	508	209	125.40	0	-9.99	0.45	0.00	0.00
0	1	1184	510931	498	84	508	209	125.40	0	-9.99	0.46	0.00	0.00
0	1	1185	510972	497	84	508	209	125.48	0	-9.99	0.48	0.00	0.00
0	1	1186	511012	497	84	508	209	125.48	0	-9.99	0.49	0.00	0.00
0	1	1187	511053	496	84	508	209	125.57	0	-9.99	0.50	0.00	0.00
0	1	1188	511094	496	84	508	209	125.57	0	-9.99	0.52	0.00	0.00
0	1	1189	511135	496	84	508	209	125.57	0	-9.99	0.53	0.00	0.00
0	1	1190	511176	495	84	508	209	125.67	0	-9.99	0.55	0.00	0.00
0	1	1191	511216	495	84	508	209	125.67	0	-9.98	0.56	0.00	0.00
0	1	1192	511257	494	84	508	209	125.78	0	-9.98	0.57	0.00	0.00
0	1	1193	511298	494	84	508	209	125.78	0	-9.98	0.59	0.00	0.00
0	1	1194	511338	493	84	508	209	125.90	0	-9.98	0.60	0.00	0.00
0	1	1195	511379	493	84	508	209	125.90	0	-9.98	0.61	0.00	0.00
0	1	1196	511419	493	84	508	209	125.90	0	-9.98	0.63	0.00	0.00
0	1	1197	511460	492	84	508	209	126.02	0	-9.98	0.64	0.00	0.00
0	1	1198	511500	492	84	508	209	126.02	0	-9.98	0.65	0.00	0.00
0	1	1199	511541	491	84	508	209	126.15	0	-9.98	0.67	0.00	0.00
0	1	1200	511582	491	84	508	209	126.15	0	-9.98	0.68	0.00	0.00
0	1	1201	511623	491	84	508	209	126.15	0	-9.98	0.69	0.00	0.00
0	1	1202	511663	490	84	508	209	126.29	0	-9.97	0.71	0.00	0.00
0	1	1203	511704	490	84	508	209	126.29	0	-9.97	0.72	0.00	0.00
0	1	1204	511745	489	84	508	209	126.44	0	-9.97	0.74	0.00	0.00
0	1	1205	511786	489	84	508	209	126.44	0	-9.97	0.75	0.00	0.00
0	1	1206	511827	489	84	508	209	126.44	0	-9.97	0.76	0.00	0.00
0	1	1207	511867	488	84	508	209	126.59	0	-9.97	0.78	0.00	0.00
0	1	1208	511908	488	84	508	209	126.59	0	-9.97	0.79	0.00	0.00
0	1	1209	511949	487	84	508	209	126.75	0	-9.97	0.81	0.00	0.00
0	1	1210	511990	487	85	508	209	125.77	0	-9.97	0.82	0.00	0.00
0	1	1211	512031	487	85	508	209	125.77	0	-9.97	0.83	0.00	0.00
0	1	1212	512072	486	85	508	209	125.94	0	-9.96	0.84	0.00	0.00
0	1	1213	512112	486	85	508	209	125.94	0	-9.96	0.86	0.00	0.00
0	1	1214	512153	485	85	508	209	126.12	0	-9.96	0.87	0.00	0.00
0	1	1215	512194	485	85	508	209	126.12	0	-9.96	0.89	0.00	0.00
0	1	1216	512235	484	85	508	209	126.30	0	-9.96	0.90	0.00	0.00
0	1	1217	512276	484	85	508	209	126.30	0	-9.96	0.91	0.00	0.00
0	1	1218	512317	484	85	508	209	126.30	0	-9.96	0.93	0.00	0.00
0	1	1219	512358	483	85	508	209	126.50	0	-9.96	0.94	0.00	0.00
0	1	1220	512399	483	85	508	209	126.50	0	-9.95	0.95	0.00	0.00
0	1	1221	512440	483	85	508	209	126.50	0	-9.95	0.97	0.00	0.00
0	1	1222	512481	482	85	508	209	126.70	0	-9.95	0.98	0.00	0.00
0	1	1223	512521	482	85	508	209	126.70	0	-9.95	1.00	0.00	0.00
0	1	1224	512561	481	85	508	209	126.91	0	-9.95	1.01	0.00	0.00
0	1	1225	512602	481	85	508	209	126.91	0	-9.95	1.02	0.00	0.00
0	1	1226	512643	480	85	508	209	127.12	0	-9.95	1.04	0.00	0.00
0	1	1227	512684	480	85	508	209	127.12	0	-9.94	1.05	0.00	0.00
0	1	1228	512725	480	85	508	209	127.12	0	-9.94	1.06	0.00	0.00
0	1	1229	512766	479	85	508	209	127.35	0	-9.94	1.07	0.00	0.00
0	1	1230	512807	479	85	508	209	127.35	0	-9.94	1.09	0.00	0.00
0	1	1231	512848	478	85	508	209	127.58	0	-9.94	1.10	0.00	0.00
0	1	1232	512888	478	85	508	209	127.58	0	-9.94	1.12	0.00	0.00
0	1	1233	512929	478	85	508	209	127.58	0	-9.94	1.13	0.00	0.00
0	1	1234	512969	477	85	508	209	127.82	0	-9.93	1.15	0.00	0.00
0	1	1235	513010	477	86	508	209	126.85	0	-9.93	1.16	0.00	0.00
0	1	1236	513051	476	86	508	209	127.09	0	-9.93	1.17	0.00	0.00
0	1	1237	513092	476	86	508	209	127.09	0	-9.93	1.19	0.00	0.00
0	1	1238	513133	476	86	508	209	127.09	0	-9.93	1.20	0.00	0.00
0	1	1239	513174	475	86	508	209	127.35	0	-9.93	1.21	0.00	0.00
0	1	1240	513215	475	86	508	209	127.35	0	-9.92	1.22	0.00	0.00
0	1	1241	513255	474	86	508	209	127.61	0	-9.92	1.24	0.00	0.00
0	1	1242	513296	474	86	508	209	127.61	0	-9.92	1.25	0.00	0.00
0	1	1243	513337	473	86	508	209	127.88	0	-9.92	1.27	0.00	0.00
0	1	1244	513378	473	86	508	209	127.88	0	-9.92	1.28	0.00	0.00
0	1	1245	513418	473	86	508	209	127.88	0	-9.92	1.29	0.00	0.00
0	1	1246	513458	472	86	508	209	128.16	0	-9.91	1.31	0.00	0.00
0	1	1247	513499	472	86	508	209	128.16	0	-9.91	1.32	0.00	0.00
0	1	1248	513540	471	86	508	209	128.44	0	-9.91	1.33	0.00	0.00
0	1	1249	513580	471	86	508	209	128.44	0	-9.91	1.35	0.00	0.00
0	1	1250	513621	471	86	508	209	128.44	0	-9.91	1.36	0.00	0.00
0	1	1251	513662	470	86	508	209	128.74	0	-9.91	1.37	0.00	0.00
0	1	1252	513702	470	86	508	209	128.74	0	-9.90	1.39	0.00	0.00
0	1	1253	513743	469	86	508	209	129.03	0	-9.90	1.40	0.00	0.00
0	1	1254	513784	469	87	508	209	128.08	0	-9.90	1.41	0.00	0.00
0	1	1255	513825	469	87	508	209	128.08	0	-9.90	1.43	0.00	0.00
0	1	1256	513866	468	87	508	209	128.39	0	-9.90	1.44	0.00	0.00
0	1	1257	513907	468	87	508	209	128.39	0	-9.89	1.46	0.00	0.00
0	1	1258	513948	467	87	508	209	128.71	0	-9.89	1.47	0.00	0.00
0	1	1259	513989	467	87	508	209	128.71	0	-9.89	1.48	0.00	0.00
0	1	1260	514030	467	87	508	209	128.71	0	-9.89	1.50	0.00	0.00
0	1	1261	514071	466	87	508	209	129.03	0	-9.89	1.51	0.00	0.00
0	1	1262	514111	466	87	508	209	129.03	0	-9.88	1.52	0.00	0.00
0	1	1263	514152	465	87	508	209	129.36	0	-9.88	1.54	0.00	0.00
0	1	1264	514193	465	87	508	209	129.36	0	-9.88	1.55	0.00	0.00
0	1	1265	514233	465	87	508	209	129.36	0	-9.88	1.56	0.00	0.00
0	1	1266	514274	464	87	508	209	129.69	0	-9.87	1.58	0.00	0.00
0	1	1267	514315	464	87	508	209	129.69	0	-9.87	1.59	0.00	0.00
0	1	1268	514356	463	87	508	209	130.03	0	-9.87	1.60	0.00	0.00
0	1	1269	514397	463	87	508	209	130.03	0	-9.87	1.62	0.00	0.00
0	1	1270	514438	463	88	508	209	129.10	0	-9.87	1.63	0.00	0.00
0	1	1271	514479	462	88	508	209	129.45	0	-9.86	1.64	0.00	0.00
0	1	1272	514520	462	88	508	209	129.45	0	-9.86	1.66	0.00	0.00
0	1	1273	514560	461	88	508	209	129.81	0	-9.86	1.67	0.00	0.00
0	1	1274	514601	461	88	508	209	129.81	0	-9.86	1.68	0.00	0.00
0	1	1275	514642	461	88	508	209	129.81	0	-9.85	1.70	0.00	0.00
0	1	1276	514683	460	88	508	209	130.17	0	-9.85	1.71	0.00	0.00
0	1	1277	514724	460	88	508	209	130.17	0	-9.85	1.72	0.00	0.00
0	1	1278	514765	459	88	508	209	130.55	0	-9.85	1.74	0.00	0.00
0	1	1279	514806	459	88	508	209	130.55	0	-9.85	1.75	0.00	0.00
0	1	1280	514847	458	88	508	209	130.92	0	-9.84	1.77	0.00	0.00
0	1	1281	514887	458	88	508	209	130.92	0	-9.84	1.78	0.00	0.00
0	1	1282	514928	458	88	508	209	130.92	0	-9.84	1.79	0.00	0.00
0	1	1283	514969	457	88	508	209	131.31	0	-9.84	1.81	0.00	0.00
0	1	1284	515010	457	89	508	209	130.39	0	-9.83	1.82	0.00	0.00
0	1	1285	515051	457	89	508	209	130.39	0	-9.83	1.83	0.00	0.00
0	1	1286	515092	456	89	508	209	130.78	0	-9.83	1.85	0.00	0.00
0	1	1287	515133	456	89	508	209	130.78	0	-9.83	1.86	0.00	0.00
0	1	1288	515174	455	89	508	209	131.18	0	-9.82	1.87	0.00	0.00
0	1	1289	515214	455	89	508	209	131.18	0	-9.82	1.89	0.00	0.00
0	1	1290	515255	454	89	508	209	131.59	0	-9.82	1.90	0.00	0.00
0	1	1291	515296	454	89	508	209	131.59	0	-9.82	1.91	0.00	0.00
0	1	1292	515337	454	89	508	209	131.59	0	-9.81	1.93	0.00	0.00
0	1	1293	515378	453	89	508	209	132.00	0	-9.81	1.94	0.00	0.00
0	1	1294	515419	453	89	508	209	132.00	0	-9.81	1.96	0.00	0.00
0	1	1295	515460	453	89	508	209	132.00	0	-9.80	1.97	0.00	0.00
0	1	1296	515501	452	89	508	209	132.42	0	-9.80	1.98	0.00	0.00
0	1	1297	515541	452	90	508	209	131.52	0	-9.80	2.00	0.00	0.00
0	1	1298	515582	451	90	508	209	131.95	0	-9.80	2.01	0.00	0.00
0	1	1299	515623	451	90	508	209	131.95	0	-9.79	2.02	0.00	0.00
0	1	1300	515664	450	90	508	209	132.38	0	-9.79	2.03	0.00	0.00
0	1	1301	515704	450	90	508	209	132.38	0	-9.79	2.05	0.00	0.00
0	1	1302	515745	450	90	508	209	132.38	0	-9.78	2.06	0.00	0.00
0	1	1303	515786	449	90	508	209	132.82	0	-9.78	2.07	0.00	0.00
0	1	1304	515826	449	90	508	209	132.82	0	-9.78	2.09	0.00	0.00
0	1	1305	515867	448	90	508	209	133.27	0	-9.78	2.10	0.00	0.00
0	1	1306	515908	448	90	508	209	133.27	0	-9.77	2.12	0.00	0.00
0	1	1307	515949	448	90	508	209	133.27	0	-9.77	2.13	0.00	0.00
0	1	1308	515990	447	90	508	209	133.72	0	-9.77	2.14	0.00	0.00
0	1	1309	516031	447	91	508	209	132.83	0	-9.76	2.16	0.00	0.00
0	1	1310	516072	446	91	508	209	133.30	0	-9.76	2.17	0.00	0.00
0	1	1311	516113	446	91	508	209	133.30	0	-9.76	2.18	0.00	0.00
0	1	1312	516154	446	91	508	209	133.30	0	-9.76	2.19	0.00	0.00
0	1	1313	516195	445	91	508	209	133.76	0	-9.75	2.21	0.00	0.00
0	1	1314	516236	445	91	508	209	133.76	0	-9.75	2.22	0.00	0.00
0	1	1315	516277	444	91	508	209	134.24	0	-9.75	2.23	0.00	0.00
0	1	1316	516317	444	91	508	209	134.24	0	-9.74	2.25	0.00	0.00
0	1	1317	516358	444	91	508	209	134.24	0	-9.74	2.26	0.00	0.00
0	1	1318	516399	443	91	508	209	134.72	0	-9.74	2.27	0.00	0.00
0	1	1319	516440	443	91	508	209	134.72	0	-9.73	2.29	0.00	0.00
0	1	1320	516481	442	92	508	209	134.33	0	-9.73	2.30	0.00	0.00
0	1	1321	516522	442	92	508	209	134.33	0	-9.73	2.32	0.00	0.00
0	1	1322	516563	442	92	508	209	134.33	0	-9.73	2.33	0.00	0.00
0	1	1323	516604	441	92	508	209	134.83	0	-9.72	2.34	0.00	0.00
0	1	1324	516644	441	92	508	209	134.83	0	-9.72	2.35	0.00	0.00
0	1	1325	516685	440	92	508	209	135.33	0	-9.72	2.37	0.00	0.00
0	1	1326	516726	440	92	508	209	135.33	0	-9.71	2.38	0.00	0.00
0	1	1327	516767	440	92	508	209	135.33	0	-9.71	2.39	0.00	0.00
0	1	1328	516807	439	92	508	209	135.83	0	-9.71	2.41	0.00	0.00
0	1	1329	516848	439	92	508	209	135.83	0	-9.70	2.42	0.00	0.00
0	1	1330	516889	439	93	508	209	134.97	0	-9.70	2.43	0.00	0.00
0	1	1331	516930	438	93	508	209	135.48	0	-9.70	2.45	0.00	0.00
0	1	1332	516971	438	93	508	209	135.48	0	-9.69	2.46	0.00	0.00
0	1	1333	517012	437	93	508	209	136.00	0	-9.69	2.47	0.00	0.00
0	1	1334	517053	437	93	508	209	136.00	0	-9.69	2.49	0.00	0.00
0	1	1335	517094	437	93	508	209	136.00	0	-9.68	2.50	0.00	0.00
0	1	1336	517135	436	93	508	209	136.53	0	-9.68	2.51	0.00	0.00
0	1	1337	517176	436	93	508	209	136.53	0	-9.68	2.53	0.00	0.00
0	1	1338	517216	435	93	508	209	137.06	0	-9.67	2.54	0.00	0.00
0	1	1339	517257	435	93	508	209	137.06	0	-9.67	2.55	0.00	0.00
0	1	1340	517298	435	94	508	209	136.21	0	-9.67	2.57	0.00	0.00
0	1	1341	517339	434	94	508	209	136.75	0	-9.66	2.58	0.00	0.00
0	1	1342	517380	434	94	508	209	136.75	0	-9.66	2.59	0.00	0.00
0	1	1343	517421	433	94	508	209	137.30	0	-9.65	2.61	0.00	0.00
0	1	1344	517461	433	94	508	209	137.30	0	-9.65	2.62	0.00	0.00
0	1	1345	517502	433	94	508	209	137.30	0	-9.65	2.63	0.00	0.00
0	1	1346	517543	432	94	508	209	137.84	0	-9.64	2.65	0.00	0.00
0	1	1347	517584	432	94	508	209	137.84	0	-9.64	2.66	0.00	0.00
0	1	1348	517625	431	94	508	209	138.40	0	-9.64	2.67	0.00	0.00
0	1	1349	517666	431	95	508	209	137.57	0	-9.63	2.69	0.00	0.00
0	1	1350	517707	431	95	508	209	137.57	0	-9.63	2.70	0.00	0.00
0	1	1351	517748	430	95	508	209	138.13	0	-9.63	2.71	0.00	0.00
0	1	1352	517788	430	95	508	209	138.13	0	-9.62	2.73	0.00	0.00
0	1	1353	517828	429	95	508	209	138.70	0	-9.62	2.74	0.00	0.00
0	1	1354	517869	429	95	508	209	138.70	0	-9.61	2.75	0.00	0.00
0	1	1355	517910	429	95	508	209	138.70	0	-9.61	2.77	0.00	0.00
0	1	1356	517951	428	95	508	209	139.27	0	-9.61	2.78	0.00	0.00
0	1	1357	517992	428	95	508	209	139.27	0	-9.60	2.79	0.00	0.00
0	1	1358	518033	427	96	508	209	139.03	0	-9.60	2.80	0.00	0.00
0	1	1359	518073	427	96	508	209	139.03	0	-9.59	2.82	0.00	0.00
0	1	1360	518114	427	96	508	209	139.03	0	-9.59	2.83	0.00	0.00
0	1	1361	518155	426	96	508	209	139.62	0	-9.59	2.84	0.00	0.00
0	1	1362	518196	426	96	508	209	139.62	0	-9.58	2.86	0.00	0.00
0	1	1363	518237	425	96	508	209	140.21	0	-9.58	2.87	0.00	0.00
0	1	1364	518278	425	96	508	209	140.21	0	-9.58	2.88	0.00	0.00
0	1	1365	518319	425	96	508	209	140.21	0	-9.57	2.90	0.00	0.00
0	1	1366	518359	424	96	508	209	140.80	0	-9.57	2.91	0.00	0.00
0	1	1367	518400	424	97	508	209	140.00	0	-9.56	2.92	0.00	0.00
0	1	1368	518440	423	97	508	209	140.60	0	-9.56	2.94	0.00	0.00
0	1	1369	518481	423	97	508	209	140.60	0	-9.56	2.95	0.00	0.00
0	1	1370	518522	423	97	508	209	140.60	0	-9.55	2.96	0.00	0.00
0	1	1371	518562	422	97	508	209	141.21	0	-9.55	2.97	0.00	0.00
0	1	1372	518603	422	97	508	209	141.21	0	-9.54	2.99	0.00	0.00
0	1	1373	518644	421	97	508	209	141.82	0	-9.54	3.00	0.00	0.00
0	1	1374	518685	421	97	508	209	141.82	0	-9.53	3.01	0.00	0.00
0	1	1375	518725	421	98	508	209	141.03	0	-9.53	3.02	0.00	0.00
0	1	1376	518766	420	98	508	209	141.65	0	-9.53	3.04	0.00	0.00
0	1	1377	518807	420	98	508	209	141.65	0	-9.52	3.05	0.00	0.00
0	1	1378	518848	420	98	508	209	141.65	0	-9.52	3.06	0.00	0.00
0	1	1379	518889	419	98	508	209	142.27	0	-9.51	3.08	0.00	0.00
0	1	1380	518930	419	98	508	209	142.27	0	-9.51	3.09	0.00	0.00
0	1	1381	518971	418	98	508	209	142.90	0	-9.51	3.10	0.00	0.00
0	1	1382	519012	418	98	508	209	142.90	0	-9.50	3.12	0.00	0.00
0	1	1383	519052	418	99	508	209	142.13	0	-9.50	3.13	0.00	0.00
0	1	1384	519093	417	99	508	209	142.76	0	-9.49	3.14	0.00	0.00
0	1	1385	519134	417	99	508	209	142.76	0	-9.49	3.16	0.00	0.00
0	1	1386	519175	416	99	508	209	143.40	0	-9.48	3.17	0.00	0.00
0	1	1387	519216	416	99	508	209	143.40	0	-9.48	3.18	0.00	0.00
0	1	1388	519257	416	99	508	209	143.40	0	-9.48	3.20	0.00	0.00
0	1	1389	519298	415	99	508	209	144.05	0	-9.47	3.21	0.00	0.00
0	1	1390	519339	415	99	508	209	144.05	0	-9.47	3.22	0.00	0.00
0	1	1391	519380	414	100	508	209	143.93	0	-9.46	3.24	0.00	0.00
0	1	1392	519421	414	100	508	209	143.93	0	-9.46	3.25	0.00	0.00
0	1	1393	519462	414	100	508	209	143.93	0	-9.45	3.26	0.00	0.00
0	1	1394	519502	413	100	508	209	144.59	0	-9.45	3.27	0.00	0.00
0	1	1395	519543	413	100	508	209	144.59	0	-9.44	3.29	0.00	0.00
0	1	1396	519584	413	100	508	209	144.59	0	-9.44	3.30	0.00	0.00
0	1	1397	519625	412	100	508	209	145.25	0	-9.44	3.31	0.00	0.00
0	1	1398	519666	412	101	508	209	144.50	0	-9.43	3.32	0.00	0.00
0	1	1399	519707	411	101	508	209	145.17	0	-9.43	3.34	0.00	0.00
0	1	1400	519748	411	101	508	209	145.17	0	-9.42	3.35	0.00	0.00
0	1	1401	519789	411	101	508	209	145.17	0	-9.42	3.36	0.00	0.00
0	1	1402	519830	410	101	508	209	145.84	0	-9.41	3.38	0.00	0.00
0	1	1403	519871	410	101	508	209	145.84	0	-9.41	3.39	0.00	0.00
0	1	1404	519911	409	101	508	209	146.51	0	-9.40	3.40	0.00	0.00
0	1	1405	519952	409	102	508	209	145.77	0	-9.40	3.41	0.00	0.00
0	1	1406	519993	409	102	508	209	145.77	0	-9.39	3.43	0.00	0.00
0	1	1407	520033	408	102	508	209	146.45	0	-9.39	3.44	0.00	0.00
0	1	1408	520074	408	102	508	209	146.45	0	-9.38	3.45	0.00	0.00
0	1	1409	520115	407	102	508	209	147.14	0	-9.38	3.47	0.00	0.00
0	1	1410	520156	407	102	508	209	147.14	0	-9.38	3.48	0.00	0.00
0	1	1411	520197	407	102	508	209	147.14	0	-9.37	3.49	0.00	0.00
0	1	1412	520237	406	103	508	209	147.11	0	-9.37	3.50	0.00	0.00
0	1	1413	520278	406	103	508	209	147.11	0	-9.36	3.52	0.00	0.00
0	1	1414	520319	406	103	508	209	147.11	0	-9.36	3.53	0.00	0.00
0	1	1415	520360	405	103	508	209	147.80	0	-9.35	3.54	0.00	0.00
0	1	1416	520401	405	103	508	209	147.80	0	-9.35	3.56	0.00	0.00
0	1	1417	520442	404	103	508	209	148.50	0	-9.34	3.57	0.00	0.00
0	1	1418	520483	404	103	508	209	148.50	0	-9.34	3.58	0.00	0.00
0	1	1419	520524	404	104	508	209	147.79	0	-9.33	3.59	0.00	0.00
0	1	1420	520565	403	104	508	209	148.49	0	-9.33	3.61	0.00	0.00
0	1	1421	520606	403	104	508	209	148.49	0	-9.32	3.62	0.00	0.00
0	1	1422	520646	403	104	508	209	148.49	0	-9.32	3.63	0.00	0.00
0	1	1423	520686	402	104	508	209	149.20	0	-9.31	3.64	0.00	0.00
0	1	1424	520727	402	104	508	209	149.20	0	-9.31	3.66	0.00	0.00
0	1	1425	520768	401	104	508	209	149.91	0	-9.30	3.67	0.00	0.00
0	1	1426	520809	401	105	508	209	149.21	0	-9.30	3.68	0.00	0.00
0	1	1427	520850	401	105	508	209	149.21	0	-9.29	3.70	0.00	0.00
0	1	1428	520891	400	105	508	209	149.93	0	-9.29	3.71	0.00	0.00
0	1	1429	520931	400	105	508	209	149.93	0	-9.28	3.72	0.00	0.00
0	1	1430	520972	399	105	508	209	150.66	0	-9.28	3.73	0.00	0.00
0	1	1431	521012	399	105	508	209	150.66	0	-9.27	3.75	0.00	0.00
0	1	1432	521053	399	106	508	209	149.97	0	-9.27	3.76	0.00	0.00
0	1	1433	521094	398	106	508	209	150.70	0	-9.26	3.77	0.00	0.00
0	1	1434	521135	398	106	508	209	150.70	0	-9.26	3.78	0.00	0.00
0	1	1435	521176	398	106	508	209	150.70	0	-9.25	3.80	0.00	0.00
0	1	1436	521217	397	106	508	209	151.43	0	-9.25	3.81	0.00	0.00
0	1	1437	521258	397	106	508	209	151.43	0	-9.24	3.82	0.00	0.00
0	1	1438	521298	396	106	508	209	152.16	0	-9.24	3.83	0.00	0.00
0	1	1439	521339	396	107	508	209	151.49	0	-9.23	3.85	0.00	0.00
0	1	1440	521380	396	107	508	209	151.49	0	-9.22	3.86	0.00	0.00
0	1	1441	521420	395	107	508	209	152.23	0	-9.22	3.87	0.00	0.00
0	1	1442	521461	395	107	508	209	152.23	0	-9.21	3.89	0.00	0.00
0	1	1443	521502	395	107	508	209	152.23	0	-9.21	3.90	0.00	0.00
0	1	1444	521543	394	107	508	209	152.97	0	-9.20	3.91	0.00	0.00
0	1	1445	521584	394	108	508	209	152.31	0	-9.20	3.92	0.00	0.00
0	1	1446	521625	393	108	508	209	153.06	0	-9.19	3.93	0.00	0.00
0	1	1447	521666	393	108	508	209	153.06	0	-9.19	3.95	0.00	0.00
0	1	1448	521707	393	108	508	209	153.06	0	-9.18	3.96	0.00	0.00
0	1	1449	521748	392	108	508	209	153.81	0	-9.18	3.97	0.00	0.00
0	1	1450	521789	392	108	508	209	153.81	0	-9.17	3.99	0.00	0.00
0	1	1451	521830	392	109	508	209	153.15	0	-9.17	4.00	0.00	0.00
0	1	1452	521870	391	109	508	209	153.91	0	-9.16	4.01	0.00	0.00
0	1	1453	521911	391	109	508	209	153.91	0	-9.15	4.02	0.00	0.00
0	1	1454	521952	390	109	508	209	154.67	0	-9.15	4.04	0.00	0.00
0	1	1455	521993	390	109	508	209	154.67	0	-9.14	4.05	0.00	0.00
0	1	1456	522034	390	109	508	209	154.67	0	-9.14	4.06	0.00	0.00
0	1	1457	522075	389	110	508	209	154.80	0	-9.13	4.07	0.00	0.00
0	1	1458	522116	389	110	508	209	154.80	0	-9.13	4.09	0.00	0.00
0	1	1459	522157	389	110	508	209	154.80	0	-9.12	4.10	0.00	0.00
0	1	1460	522198	388	110	508	209	155.57	0	-9.12	4.11	0.00	0.00
0	1	1461	522239	388	110	508	209	155.57	0	-9.11	4.12	0.00	0.00
0	1	1462	522279	387	110	508	209	156.34	0	-9.10	4.14	0.00	0.00
0	1	1463	522319	387	111	508	209	155.71	0	-9.10	4.15	0.00	0.00
