Pra_Test	Trial	PointNum	PointTime	ObjPointX	ObjPointY	PostPointX	PostPointY	ObjRotate	PostRotate	Distance	RotateError	Hit	ObjSpeedX	ObjSpeedY	PostSpeedX	PostSpeedY	ObjRotateSpeed	PostRotateSpeed
0	1	32	143914773	811	371	512	261	0.00	0.00	318.59	0.00	0	-0.42	-9.99	0.00	0.00	0.00	0.00
0	1	33	143914814	811	370	512	261	0.00	0.00	318.25	0.00	0	-0.43	-9.99	0.00	0.00	0.00	0.00
0	1	34	143914855	811	370	512	261	0.00	0.00	318.25	0.00	0	-0.45	-9.99	0.00	0.00	0.00	0.00
0	1	35	143914896	811	370	512	261	0.00	0.00	318.25	0.00	0	-0.46	-9.99	0.00	0.00	0.00	0.00
0	1	36	143914937	811	369	512	261	0.00	0.00	317.91	0.00	0	-0.48	-9.99	0.00	0.00	0.00	0.00
0	1	37	143914978	811	369	512	261	0.00	0.00	317.91	0.00	0	-0.49	-9.99	0.00	0.00	0.00	0.00
0	1	38	143915019	811	368	512	261	0.00	0.00	317.57	0.00	0	-0.50	-9.99	0.00	0.00	0.00	0.00
0	1	39	143915060	811	368	512	261	0.00	0.00	317.57	0.00	0	-0.52	-9.99	0.00	0.00	0.00	0.00
0	1	40	143915100	811	368	512	261	0.00	0.00	317.57	0.00	0	-0.53	-9.99	0.00	0.00	0.00	0.00
0	1	41	143915141	811	367	512	261	0.00	0.00	317.23	0.00	0	-0.54	-9.99	0.00	0.00	0.00	0.00
0	1	42	143915182	811	367	512	261	0.00	0.00	317.23	0.00	0	-0.56	-9.98	0.00	0.00	0.00	0.00
0	1	43	143915223	811	366	512	261	0.00	0.00	316.90	0.00	0	-0.57	-9.98	0.00	0.00	0.00	0.00
0	1	44	143915264	811	366	512	261	0.00	0.00	316.90	0.00	0	-0.59	-9.98	0.00	0.00	0.00	0.00
0	1	45	143915304	811	366	512	261	0.00	0.00	316.90	0.00	0	-0.60	-9.98	0.00	0.00	0.00	0.00
0	1	46	143915345	811	365	512	261	0.00	0.00	316.57	0.00	0	-0.61	-9.98	0.00	0.00	0.00	0.00
0	1	47	143915385	811	365	512	261	0.00	0.00	316.57	0.00	0	-0.63	-9.98	0.00	0.00	0.00	0.00
0	1	48	143915426	811	364	512	261	0.00	0.00	316.24	0.00	0	-0.64	-9.98	0.00	0.00	0.00	0.00
0	1	49	143915467	811	364	512	261	0.00	0.00	316.24	0.00	0	-0.65	-9.98	0.00	0.00	0.00	0.00
0	1	50	143915508	811	364	512	261	0.00	0.00	316.24	0.00	0	-0.67	-9.98	0.00	0.00	0.00	0.00
0	1	51	143915548	811	363	512	261	0.00	0.00	315.92	0.00	0	-0.68	-9.98	0.00	0.00	0.00	0.00
0	1	52	143915589	811	363	512	261	0.00	0.00	315.92	0.00	0	-0.70	-9.98	0.00	0.00	0.00	0.00
0	1	53	143915630	811	362	512	261	0.00	0.00	315.60	0.00	0	-0.71	-9.97	0.00	0.00	0.00	0.00
0	1	54	143915671	811	362	512	261	0.00	0.00	315.60	0.00	0	-0.72	-9.97	0.00	0.00	0.00	0.00
0	1	55	143915712	811	361	512	261	0.00	0.00	315.28	0.00	0	-0.73	-9.97	0.00	0.00	0.00	0.00
0	1	56	143915753	811	361	512	261	0.00	0.00	315.28	0.00	0	-0.75	-9.97	0.00	0.00	0.00	0.00
0	1	57	143915793	811	361	512	261	0.00	0.00	315.28	0.00	0	-0.76	-9.97	0.00	0.00	0.00	0.00
0	1	58	143915834	811	360	512	261	0.00	0.00	314.96	0.00	0	-0.78	-9.97	0.00	0.00	0.00	0.00
0	1	59	143915874	811	360	512	261	0.00	0.00	314.96	0.00	0	-0.79	-9.97	0.00	0.00	0.00	0.00
0	1	60	143915914	811	359	512	261	0.00	0.00	314.65	0.00	0	-0.80	-9.97	0.00	0.00	0.00	0.00
0	1	61	143915955	810	359	512	261	0.00	0.00	313.70	0.00	0	-0.82	-9.97	0.00	0.00	0.00	0.00
0	1	62	143915996	810	359	512	261	0.00	0.00	313.70	0.00	0	-0.83	-9.97	0.00	0.00	0.00	0.00
0	1	63	143916037	810	358	512	261	0.00	0.00	313.39	0.00	0	-0.85	-9.96	0.00	0.00	0.00	0.00
0	1	64	143916078	810	358	512	261	0.00	0.00	313.39	0.00	0	-0.86	-9.96	0.00	0.00	0.00	0.00
0	1	65	143916119	810	357	512	261	0.00	0.00	313.08	0.00	0	-0.87	-9.96	0.00	0.00	0.00	0.00
0	1	66	143916160	810	357	512	261	0.00	0.00	313.08	0.00	0	-0.89	-9.96	0.00	0.00	0.00	0.00
0	1	67	143916201	810	357	512	261	0.00	0.00	313.08	0.00	0	-0.90	-9.96	0.00	0.00	0.00	0.00
0	1	68	143916242	810	356	512	261	0.00	0.00	312.78	0.00	0	-0.91	-9.96	0.00	0.00	0.00	0.00
0	1	69	143916283	810	356	512	261	0.00	0.00	312.78	0.00	0	-0.93	-9.96	0.00	0.00	0.00	0.00
0	1	70	143916324	810	355	512	261	0.00	0.00	312.47	0.00	0	-0.94	-9.96	0.00	0.00	0.00	0.00
0	1	71	143916364	810	355	512	261	0.00	0.00	312.47	0.00	0	-0.95	-9.95	0.00	0.00	0.00	0.00
0	1	72	143916405	810	355	512	261	0.00	0.00	312.47	0.00	0	-0.96	-9.95	0.00	0.00	0.00	0.00
0	1	73	143916446	810	354	512	261	0.00	0.00	312.17	0.00	0	-0.98	-9.95	0.00	0.00	0.00	0.00
0	1	74	143916487	810	354	512	261	0.00	0.00	312.17	0.00	0	-0.99	-9.95	0.00	0.00	0.00	0.00
0	1	75	143916528	810	353	512	261	0.00	0.00	311.88	0.00	0	-1.01	-9.95	0.00	0.00	0.00	0.00
0	1	76	143916569	810	353	512	261	0.00	0.00	311.88	0.00	0	-1.02	-9.95	0.00	0.00	0.00	0.00
0	1	77	143916610	810	352	512	261	0.00	0.00	311.58	0.00	0	-1.03	-9.95	0.00	0.00	0.00	0.00
0	1	78	143916651	810	352	512	261	0.00	0.00	311.58	0.00	0	-1.05	-9.94	0.00	0.00	0.00	0.00
0	1	79	143916692	810	352	512	261	0.00	0.00	311.58	0.00	0	-1.06	-9.94	0.00	0.00	0.00	0.00
0	1	80	143916733	810	351	512	261	0.00	0.00	311.29	0.00	0	-1.08	-9.94	0.00	0.00	0.00	0.00
0	1	81	143916774	810	351	512	261	0.00	0.00	311.29	0.00	0	-1.09	-9.94	0.00	0.00	0.00	0.00
0	1	82	143916815	810	350	512	261	0.00	0.00	311.01	0.00	0	-1.10	-9.94	0.00	0.00	0.00	0.00
0	1	83	143916855	810	350	512	261	0.00	0.00	311.01	0.00	0	-1.12	-9.94	0.00	0.00	0.00	0.00
0	1	84	143916895	810	350	512	261	0.00	0.00	311.01	0.00	0	-1.13	-9.94	0.00	0.00	0.00	0.00
0	1	85	143916936	810	349	512	261	0.00	0.00	310.72	0.00	0	-1.14	-9.93	0.00	0.00	0.00	0.00
0	1	86	143916977	809	349	512	261	0.00	0.00	309.76	0.00	0	-1.16	-9.93	0.00	0.00	0.00	0.00
0	1	87	143917017	809	348	512	261	0.00	0.00	309.48	0.00	0	-1.17	-9.93	0.00	0.00	0.00	0.00
0	1	88	143917058	809	348	512	261	0.00	0.00	309.48	0.00	0	-1.18	-9.93	0.00	0.00	0.00	0.00
0	1	89	143917099	809	348	512	261	0.00	0.00	309.48	0.00	0	-1.20	-9.93	0.00	0.00	0.00	0.00
0	1	90	143917140	809	347	512	261	0.00	0.00	309.20	0.00	0	-1.21	-9.93	0.00	0.00	0.00	0.00
0	1	91	143917181	809	347	512	261	0.00	0.00	309.20	0.00	0	-1.22	-9.92	0.00	0.00	0.00	0.00
0	1	92	143917222	809	346	512	261	0.00	0.00	308.92	0.00	0	-1.24	-9.92	0.00	0.00	0.00	0.00
0	1	93	143917263	809	346	512	261	0.00	0.00	308.92	0.00	0	-1.25	-9.92	0.00	0.00	0.00	0.00
0	1	94	143917303	809	345	512	261	0.00	0.00	308.65	0.00	0	-1.27	-9.92	0.00	0.00	0.00	0.00
0	1	95	143917344	809	345	512	261	0.00	0.00	308.65	0.00	0	-1.28	-9.92	0.00	0.00	0.00	0.00
0	1	96	143917385	809	345	512	261	0.00	0.00	308.65	0.00	0	-1.29	-9.92	0.00	0.00	0.00	0.00
0	1	97	143917426	809	344	512	261	0.00	0.00	308.38	0.00	0	-1.31	-9.91	0.00	0.00	0.00	0.00
0	1	98	143917467	809	344	512	261	0.00	0.00	308.38	0.00	0	-1.32	-9.91	0.00	0.00	0.00	0.00
0	1	99	143917507	809	344	512	261	0.00	0.00	308.38	0.00	0	-1.33	-9.91	0.00	0.00	0.00	0.00
0	1	100	143917548	809	343	512	261	0.00	0.00	308.11	0.00	0	-1.35	-9.91	0.00	0.00	0.00	0.00
0	1	101	143917589	809	343	512	261	0.00	0.00	308.11	0.00	0	-1.36	-9.91	0.00	0.00	0.00	0.00
0	1	102	143917630	809	342	512	261	0.00	0.00	307.85	0.00	0	-1.38	-9.90	0.00	0.00	0.00	0.00
0	1	103	143917671	809	342	512	261	0.00	0.00	307.85	0.00	0	-1.39	-9.90	0.00	0.00	0.00	0.00
0	1	104	143917712	809	342	512	261	0.00	0.00	307.85	0.00	0	-1.40	-9.90	0.00	0.00	0.00	0.00
0	1	105	143917753	808	341	512	261	0.00	0.00	306.62	0.00	0	-1.42	-9.90	0.00	0.00	0.00	0.00
0	1	106	143917794	808	341	512	261	0.00	0.00	306.62	0.00	0	-1.43	-9.90	0.00	0.00	0.00	0.00
0	1	107	143917835	808	340	512	261	0.00	0.00	306.36	0.00	0	-1.44	-9.90	0.00	0.00	0.00	0.00
0	1	108	143917876	808	340	512	261	0.00	0.00	306.36	0.00	0	-1.45	-9.89	0.00	0.00	0.00	0.00
0	1	109	143917916	808	339	512	261	0.00	0.00	306.10	0.00	0	-1.47	-9.89	0.00	0.00	0.00	0.00
0	1	110	143917957	808	339	512	261	0.00	0.00	306.10	0.00	0	-1.48	-9.89	0.00	0.00	0.00	0.00
0	1	111	143917997	808	339	512	261	0.00	0.00	306.10	0.00	0	-1.49	-9.89	0.00	0.00	0.00	0.00
0	1	112	143918037	808	338	512	261	0.00	0.00	305.85	0.00	0	-1.51	-9.89	0.00	0.00	0.00	0.00
0	1	113	143918077	808	338	512	261	0.00	0.00	305.85	0.00	0	-1.52	-9.88	0.00	0.00	0.00	0.00
0	1	114	143918117	808	337	512	261	0.00	0.00	305.60	0.00	0	-1.53	-9.88	0.00	0.00	0.00	0.00
0	1	115	143918158	808	337	512	261	0.00	0.00	305.60	0.00	0	-1.55	-9.88	0.00	0.00	0.00	0.00
0	1	116	143918199	808	337	512	261	0.00	0.00	305.60	0.00	0	-1.56	-9.88	0.00	0.00	0.00	0.00
0	1	117	143918240	808	336	512	261	0.00	0.00	305.35	0.00	0	-1.58	-9.87	0.00	0.00	0.00	0.00
0	1	118	143918281	808	336	512	261	0.00	0.00	305.35	0.00	0	-1.59	-9.87	0.00	0.00	0.00	0.00
0	1	119	143918322	808	335	512	261	0.00	0.00	305.11	0.00	0	-1.60	-9.87	0.00	0.00	0.00	0.00
0	1	120	143918363	808	335	512	261	0.00	0.00	305.11	0.00	0	-1.62	-9.87	0.00	0.00	0.00	0.00
0	1	121	143918404	807	335	512	261	0.00	0.00	304.14	0.00	0	-1.63	-9.87	0.00	0.00	0.00	0.00
0	1	122	143918445	807	334	512	261	0.00	0.00	303.90	0.00	0	-1.64	-9.86	0.00	0.00	0.00	0.00
0	1	123	143918486	807	334	512	261	0.00	0.00	303.90	0.00	0	-1.66	-9.86	0.00	0.00	0.00	0.00
0	1	124	143918526	807	333	512	261	0.00	0.00	303.66	0.00	0	-1.67	-9.86	0.00	0.00	0.00	0.00
0	1	125	143918567	807	333	512	261	0.00	0.00	303.66	0.00	0	-1.68	-9.86	0.00	0.00	0.00	0.00
0	1	126	143918608	807	333	512	261	0.00	0.00	303.66	0.00	0	-1.70	-9.86	0.00	0.00	0.00	0.00
0	1	127	143918649	807	332	512	261	0.00	0.00	303.42	0.00	0	-1.71	-9.85	0.00	0.00	0.00	0.00
0	1	128	143918689	807	332	512	261	0.00	0.00	303.42	0.00	0	-1.72	-9.85	0.00	0.00	0.00	0.00
0	1	129	143918730	807	331	512	261	0.00	0.00	303.19	0.00	0	-1.74	-9.85	0.00	0.00	0.00	0.00
0	1	130	143918770	807	331	512	261	0.00	0.00	303.19	0.00	0	-1.75	-9.85	0.00	0.00	0.00	0.00
0	1	131	143918811	807	331	512	261	0.00	0.00	303.19	0.00	0	-1.77	-9.84	0.00	0.00	0.00	0.00
0	1	132	143918851	807	330	512	261	0.00	0.00	302.96	0.00	0	-1.78	-9.84	0.00	0.00	0.00	0.00
0	1	133	143918891	807	330	512	261	0.00	0.00	302.96	0.00	0	-1.79	-9.84	0.00	0.00	0.00	0.00
0	1	134	143918932	807	329	512	261	0.00	0.00	302.74	0.00	0	-1.81	-9.84	0.00	0.00	0.00	0.00
0	1	135	143918973	807	329	512	261	0.00	0.00	302.74	0.00	0	-1.82	-9.83	0.00	0.00	0.00	0.00
0	1	136	143919014	806	329	512	261	0.00	0.00	301.76	0.00	0	-1.83	-9.83	0.00	0.00	0.00	0.00
0	1	137	143919055	806	328	512	261	0.00	0.00	301.54	0.00	0	-1.84	-9.83	0.00	0.00	0.00	0.00
0	1	138	143919095	806	328	512	261	0.00	0.00	301.54	0.00	0	-1.86	-9.83	0.00	0.00	0.00	0.00
0	1	139	143919136	806	327	512	261	0.00	0.00	301.32	0.00	0	-1.87	-9.82	0.00	0.00	0.00	0.00
0	1	140	143919177	806	327	512	261	0.00	0.00	301.32	0.00	0	-1.88	-9.82	0.00	0.00	0.00	0.00
0	1	141	143919218	806	327	512	261	0.00	0.00	301.32	0.00	0	-1.90	-9.82	0.00	0.00	0.00	0.00
0	1	142	143919259	806	326	512	261	0.00	0.00	301.10	0.00	0	-1.91	-9.82	0.00	0.00	0.00	0.00
0	1	143	143919300	806	326	512	261	0.00	0.00	301.10	0.00	0	-1.93	-9.81	0.00	0.00	0.00	0.00
0	1	144	143919340	806	325	512	261	0.00	0.00	300.89	0.00	0	-1.94	-9.81	0.00	0.00	0.00	0.00
0	1	145	143919381	806	325	512	261	0.00	0.00	300.89	0.00	0	-1.95	-9.81	0.00	0.00	0.00	0.00
0	1	146	143919421	806	325	512	261	0.00	0.00	300.89	0.00	0	-1.97	-9.80	0.00	0.00	0.00	0.00
0	1	147	143919462	806	324	512	261	0.00	0.00	300.67	0.00	0	-1.98	-9.80	0.00	0.00	0.00	0.00
0	1	148	143919503	805	324	512	261	0.00	0.00	299.70	0.00	0	-1.99	-9.80	0.00	0.00	0.00	0.00
0	1	149	143919543	805	323	512	261	0.00	0.00	299.49	0.00	0	-2.01	-9.80	0.00	0.00	0.00	0.00
0	1	150	143919584	805	323	512	261	0.00	0.00	299.49	0.00	0	-2.02	-9.79	0.00	0.00	0.00	0.00
0	1	151	143919624	805	322	512	261	0.00	0.00	299.28	0.00	0	-2.03	-9.79	0.00	0.00	0.00	0.00
0	1	152	143919665	805	322	512	261	0.00	0.00	299.28	0.00	0	-2.05	-9.79	0.00	0.00	0.00	0.00
0	1	153	143919706	805	322	512	261	0.00	0.00	299.28	0.00	0	-2.06	-9.79	0.00	0.00	0.00	0.00
0	1	154	143919747	805	321	512	261	0.00	0.00	299.08	0.00	0	-2.07	-9.78	0.00	0.00	0.00	0.00
0	1	155	143919788	805	321	512	261	0.00	0.00	299.08	0.00	0	-2.09	-9.78	0.00	0.00	0.00	0.00
0	1	156	143919829	805	320	512	261	0.00	0.00	298.88	0.00	0	-2.10	-9.78	0.00	0.00	0.00	0.00
0	1	157	143919870	805	320	512	261	0.00	0.00	298.88	0.00	0	-2.11	-9.77	0.00	0.00	0.00	0.00
0	1	158	143919911	805	320	512	261	0.00	0.00	298.88	0.00	0	-2.13	-9.77	0.00	0.00	0.00	0.00
0	1	159	143919951	805	319	512	261	0.00	0.00	298.69	0.00	0	-2.14	-9.77	0.00	0.00	0.00	0.00
0	1	160	143919992	804	319	512	261	0.00	0.00	297.70	0.00	0	-2.15	-9.77	0.00	0.00	0.00	0.00
0	1	161	143920032	804	319	512	261	0.00	0.00	297.70	0.00	0	-2.16	-9.76	0.00	0.00	0.00	0.00
0	1	162	143920073	804	318	512	261	0.00	0.00	297.51	0.00	0	-2.18	-9.76	0.00	0.00	0.00	0.00
0	1	163	143920113	804	318	512	261	0.00	0.00	297.51	0.00	0	-2.19	-9.76	0.00	0.00	0.00	0.00
0	1	164	143920154	804	317	512	261	0.00	0.00	297.32	0.00	0	-2.21	-9.75	0.00	0.00	0.00	0.00
0	1	165	143920194	804	317	512	261	0.00	0.00	297.32	0.00	0	-2.22	-9.75	0.00	0.00	0.00	0.00
0	1	166	143920235	804	317	512	261	0.00	0.00	297.32	0.00	0	-2.23	-9.75	0.00	0.00	0.00	0.00
0	1	167	143920276	804	316	512	261	0.00	0.00	297.13	0.00	0	-2.25	-9.74	0.00	0.00	0.00	0.00
0	1	168	143920317	804	316	512	261	0.00	0.00	297.13	0.00	0	-2.26	-9.74	0.00	0.00	0.00	0.00
0	1	169	143920358	804	315	512	261	0.00	0.00	296.95	0.00	0	-2.27	-9.74	0.00	0.00	0.00	0.00
0	1	170	143920398	804	315	512	261	0.00	0.00	296.95	0.00	0	-2.29	-9.74	0.00	0.00	0.00	0.00
0	1	171	143920439	803	314	512	261	0.00	0.00	295.79	0.00	0	-2.30	-9.73	0.00	0.00	0.00	0.00
0	1	172	143920480	803	314	512	261	0.00	0.00	295.79	0.00	0	-2.31	-9.73	0.00	0.00	0.00	0.00
0	1	173	143920520	803	314	512	261	0.00	0.00	295.79	0.00	0	-2.32	-9.73	0.00	0.00	0.00	0.00
0	1	174	143920561	803	313	512	261	0.00	0.00	295.61	0.00	0	-2.34	-9.72	0.00	0.00	0.00	0.00
0	1	175	143920601	803	313	512	261	0.00	0.00	295.61	0.00	0	-2.35	-9.72	0.00	0.00	0.00	0.00
0	1	176	143920642	803	312	512	261	0.00	0.00	295.44	0.00	0	-2.37	-9.72	0.00	0.00	0.00	0.00
0	1	177	143920683	803	312	512	261	0.00	0.00	295.44	0.00	0	-2.38	-9.71	0.00	0.00	0.00	0.00
0	1	178	143920724	803	312	512	261	0.00	0.00	295.44	0.00	0	-2.39	-9.71	0.00	0.00	0.00	0.00
0	1	179	143920765	803	311	512	261	0.00	0.00	295.26	0.00	0	-2.40	-9.71	0.00	0.00	0.00	0.00
0	1	180	143920806	803	311	512	261	0.00	0.00	295.26	0.00	0	-2.42	-9.70	0.00	0.00	0.00	0.00
0	1	181	143920846	802	311	512	261	0.00	0.00	294.28	0.00	0	-2.43	-9.70	0.00	0.00	0.00	0.00
0	1	182	143920887	802	310	512	261	0.00	0.00	294.11	0.00	0	-2.45	-9.70	0.00	0.00	0.00	0.00
0	1	183	143920927	802	310	512	261	0.00	0.00	294.11	0.00	0	-2.46	-9.69	0.00	0.00	0.00	0.00
0	1	184	143920968	802	309	512	261	0.00	0.00	293.95	0.00	0	-2.47	-9.69	0.00	0.00	0.00	0.00
0	1	185	143921010	802	309	512	261	0.00	0.00	293.95	0.00	0	-2.49	-9.69	0.00	0.00	0.00	0.00
0	1	186	143921051	802	308	512	261	0.00	0.00	293.78	0.00	0	-2.50	-9.68	0.00	0.00	0.00	0.00
0	1	187	143921092	802	308	512	261	0.00	0.00	293.78	0.00	0	-2.51	-9.68	0.00	0.00	0.00	0.00
0	1	188	143921132	802	308	512	261	0.00	0.00	293.78	0.00	0	-2.52	-9.68	0.00	0.00	0.00	0.00
0	1	189	143921173	802	307	512	261	0.00	0.00	293.63	0.00	0	-2.54	-9.67	0.00	0.00	0.00	0.00
0	1	190	143921214	802	307	512	261	0.00	0.00	293.63	0.00	0	-2.55	-9.67	0.00	0.00	0.00	0.00
0	1	191	143921255	801	306	512	261	0.00	0.00	292.48	0.00	0	-2.57	-9.66	0.00	0.00	0.00	0.00
0	1	192	143921296	801	306	512	261	0.00	0.00	292.48	0.00	0	-2.58	-9.66	0.00	0.00	0.00	0.00
0	1	193	143921337	801	306	512	261	0.00	0.00	292.48	0.00	0	-2.59	-9.66	0.00	0.00	0.00	0.00
0	1	194	143921378	801	305	512	261	0.00	0.00	292.33	0.00	0	-2.61	-9.65	0.00	0.00	0.00	0.00
0	1	195	143921419	801	305	512	261	0.00	0.00	292.33	0.00	0	-2.62	-9.65	0.00	0.00	0.00	0.00
0	1	196	143921460	801	305	512	261	0.00	0.00	292.33	0.00	0	-2.63	-9.65	0.00	0.00	0.00	0.00
0	1	197	143921500	801	304	512	261	0.00	0.00	292.18	0.00	0	-2.64	-9.64	0.00	0.00	0.00	0.00
0	1	198	143921541	801	304	512	261	0.00	0.00	292.18	0.00	0	-2.66	-9.64	0.00	0.00	0.00	0.00
0	1	199	143921582	801	303	512	261	0.00	0.00	292.04	0.00	0	-2.67	-9.64	0.00	0.00	0.00	0.00
0	1	200	143921622	800	303	512	261	0.00	0.00	291.05	0.00	0	-2.69	-9.63	0.00	0.00	0.00	0.00
0	1	201	143921663	800	303	512	261	0.00	0.00	291.05	0.00	0	-2.70	-9.63	0.00	0.00	0.00	0.00
0	1	202	143921704	800	302	512	261	0.00	0.00	290.90	0.00	0	-2.71	-9.63	0.00	0.00	0.00	0.00
0	1	203	143921745	800	302	512	261	0.00	0.00	290.90	0.00	0	-2.72	-9.62	0.00	0.00	0.00	0.00
0	1	204	143921786	800	301	512	261	0.00	0.00	290.76	0.00	0	-2.74	-9.62	0.00	0.00	0.00	0.00
0	1	205	143921827	800	301	512	261	0.00	0.00	290.76	0.00	0	-2.75	-9.61	0.00	0.00	0.00	0.00
0	1	206	143921867	800	301	512	261	0.00	0.00	290.76	0.00	0	-2.76	-9.61	0.00	0.00	0.00	0.00
0	1	207	143921908	800	300	512	261	0.00	0.00	290.63	0.00	0	-2.78	-9.61	0.00	0.00	0.00	0.00
0	1	208	143921948	800	300	512	261	0.00	0.00	290.63	0.00	0	-2.79	-9.60	0.00	0.00	0.00	0.00
0	1	209	143921989	799	299	512	261	0.00	0.00	289.50	0.00	0	-2.80	-9.60	0.00	0.00	0.00	0.00
0	1	210	143922030	799	299	512	261	0.00	0.00	289.50	0.00	0	-2.81	-9.60	0.00	0.00	0.00	0.00
0	1	211	143922071	799	299	512	261	0.00	0.00	289.50	0.00	0	-2.83	-9.59	0.00	0.00	0.00	0.00
0	1	212	143922112	799	298	512	261	0.00	0.00	289.38	0.00	0	-2.84	-9.59	0.00	0.00	0.00	0.00
0	1	213	143922153	799	298	512	261	0.00	0.00	289.38	0.00	0	-2.85	-9.58	0.00	0.00	0.00	0.00
0	1	214	143922194	799	297	512	261	0.00	0.00	289.25	0.00	0	-2.87	-9.58	0.00	0.00	0.00	0.00
0	1	215	143922235	799	297	512	261	0.00	0.00	289.25	0.00	0	-2.88	-9.58	0.00	0.00	0.00	0.00
0	1	216	143922276	799	297	512	261	0.00	0.00	289.25	0.00	0	-2.90	-9.57	0.00	0.00	0.00	0.00
0	1	217	143922317	799	296	512	261	0.00	0.00	289.13	0.00	0	-2.91	-9.57	0.00	0.00	0.00	0.00
0	1	218	143922358	798	296	512	261	0.00	0.00	288.13	0.00	0	-2.92	-9.56	0.00	0.00	0.00	0.00
0	1	219	143922399	798	295	512	261	0.00	0.00	288.01	0.00	0	-2.93	-9.56	0.00	0.00	0.00	0.00
0	1	220	143922440	798	295	512	261	0.00	0.00	288.01	0.00	0	-2.95	-9.56	0.00	0.00	0.00	0.00
0	1	221	143922481	798	295	512	261	0.00	0.00	288.01	0.00	0	-2.96	-9.55	0.00	0.00	0.00	0.00
