Pra_Test	Trial	PointNum	PointTime	ObjPointX	ObjPointY	PostPointX	PostPointY	ObjRotate	PostRotate	Distance	RotateError	Hit	ObjSpeedX	ObjSpeedY	PostSpeedX	PostSpeedY	ObjRotateSpeed	PostRotateSpeed
0	1	195	143227092	801	305	731	323	0.00	0.00	72.28	0.00	0	-2.62	-9.65	-500.00	500.00	0.00	0.00
0	1	196	143227132	801	305	706	348	0.00	0.00	104.28	0.00	0	-2.63	-9.65	-500.00	500.00	0.00	0.00
0	1	197	143227173	801	304	689	365	0.00	0.00	127.53	0.00	0	-2.64	-9.64	-500.00	500.00	0.00	0.00
0	1	198	143227214	801	304	664	390	0.00	0.00	161.76	0.00	0	-2.66	-9.64	-500.00	0.00	0.00	0.00
0	1	199	143227254	801	303	646	390	0.00	0.00	177.75	0.00	0	-2.67	-9.64	-500.00	0.00	0.00	0.00
0	1	200	143227295	800	303	627	390	0.00	0.00	193.64	0.00	0	-2.68	-9.63	-500.00	0.00	0.00	0.00
0	1	201	143227336	800	303	604	390	0.00	0.00	214.44	0.00	0	-2.70	-9.63	0.00	0.00	0.00	0.00
0	1	202	143227377	800	302	604	390	0.00	0.00	214.85	0.00	0	-2.71	-9.63	0.00	0.00	0.00	0.00
0	1	203	143227418	800	302	604	390	0.00	0.00	214.85	0.00	0	-2.73	-9.62	0.00	0.00	0.00	0.00
0	1	204	143227458	800	302	604	390	0.00	0.00	214.85	0.00	0	-2.73	-9.62	0.00	0.00	0.00	0.00
0	1	205	143227499	800	301	604	390	0.00	0.00	215.26	0.00	0	-2.75	-9.61	0.00	0.00	0.00	0.00
0	1	206	143227540	800	301	604	390	0.00	0.00	215.26	0.00	0	-2.76	-9.61	0.00	0.00	0.00	0.00
0	1	207	143227581	800	300	604	390	0.00	0.00	215.68	0.00	0	-2.78	-9.61	0.00	0.00	0.00	0.00
0	1	208	143227622	800	300	604	390	0.00	0.00	215.68	0.00	0	-2.79	-9.60	0.00	0.00	0.00	0.00
0	1	209	143227662	799	299	604	390	0.00	0.00	215.19	0.00	0	-2.80	-9.60	0.00	0.00	0.00	0.00
0	1	210	143227703	799	299	604	390	0.00	0.00	215.19	0.00	0	-2.81	-9.60	0.00	0.00	0.00	0.00
0	1	211	143227743	799	299	604	390	0.00	0.00	215.19	0.00	0	-2.83	-9.59	0.00	0.00	0.00	0.00
0	1	212	143227784	799	298	604	390	0.00	0.00	215.61	0.00	0	-2.84	-9.59	0.00	0.00	0.00	0.00
0	1	213	143227825	799	298	604	390	0.00	0.00	215.61	0.00	0	-2.86	-9.58	0.00	0.00	0.00	0.00
0	1	214	143227866	799	297	604	390	0.00	0.00	216.04	0.00	0	-2.87	-9.58	0.00	0.00	0.00	0.00
